imagefile,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,image.started,Fixation.stopped,image.stopped,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.tilt,rating.started,slider.started,text_2.started,rating.stopped,trials.slider.response,trials.slider.rt,Thankyou.started,text_3.started,text_3.stopped,Thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
D:\happyimage4.jpeg,119,7,8,up,1,0.5025277,None,0,5,0.8129314,8,7,119,3,643.9048687,,,,,,,,,643.8969856,643.9048687,644.8874156,644.9010177,645.400406,645.4840111,646.0015926,up,1,0.5025277,None,0,646.0049161,646.0171007,646.0171007,646.8344961,5,0.8129314,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage1.jpeg,120,8,8,up,1,0.431724,None,0,5,0.8109232,8,8,120,0,646.8538954,,,,,,,,,646.8369528,646.8538954,647.8371466,647.8506362,648.3499497,648.450289,648.8857739,up,1,0.431724,None,0,648.8906517,648.900792,648.900792,649.71732,5,0.8109232,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage2.jpeg,121,9,8,down,1,0.5693941,None,-8,4.018518519,1.8621943,8,9,121,8,649.7366848,,,,,,,,,649.7195347,649.7366848,650.7203613,650.7341718,651.2333391,651.3166898,651.9012242,down,1,0.5693941,None,-8,651.9051103,651.9168102,651.9168102,653.7836018,4.018518519,1.8621943,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage2.jpeg,122,10,8,down,1,0.6784128,None,-8,4.474074074,1.0135347,8,10,122,1,653.8032349,,,,,,,,,653.7858935,653.8032349,654.786343,654.7999703,655.2989806,655.3993148,656.0834716,down,1,0.6784128,None,-8,656.0868386,656.0995248,656.0995248,657.1169513,4.474074074,1.0135347,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage1.jpeg,123,11,8,up,1,0.7093461,None,0,2.996296296,2.1121491,8,11,123,7,657.1358803,,,,,,,,,657.119272,657.1358803,658.1194029,658.1331992,658.6324045,658.7326659,659.4502625,up,1,0.7093461,None,0,659.4542738,659.4659754,659.4659754,661.5827054,2.996296296,2.1121491,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage7.jpeg,124,12,8,down,1,0.4995056,None,9,5,1.9151263,8,12,124,6,661.6023666,,,,,,,,,661.5850186,661.6023666,662.5855824,662.5993898,663.098619,663.1821928,663.683521,down,1,0.4995056,None,9,663.6875969,663.6988341,663.6988341,665.6158044,5,1.9151263,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage7.jpeg,125,13,8,up,1,0.6010114,None,0,3.988888889,1.5952471,8,13,125,13,665.6350533,,,,,,,,,665.6188548,665.6350533,666.6189323,666.6322416,667.1316007,667.2153063,667.833256,up,1,0.6010114,None,0,667.837718,667.8482013,667.8482013,669.4487683,3.988888889,1.5952471,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage4.jpeg,126,0,9,down,1,0.6637282,None,-7,5,1.5782471,9,0,126,3,669.4683256,,,,,,,,,669.4600719,669.4683256,670.4514922,670.4653593,670.9648851,671.0480966,671.7164475,down,1,0.6637282,None,-7,671.7203396,671.7313039,671.7313039,673.3149747,5,1.5782471,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage7.jpeg,127,1,9,down,1,0.6833785,None,9,5,0.9768835,9,1,127,6,673.3345896,,,,,,,,,673.3175272,673.3345896,674.3179021,674.3316406,674.8308323,674.9143502,675.5996614,down,1,0.6833785,None,9,675.6049414,675.6141904,675.6141904,676.598057,5,0.9768835,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage6.jpeg,128,2,9,down,1,1.214808,None,4,5,0.9114452,9,2,128,5,676.6172433,,,,,,,,,676.6004223,676.6172433,677.6010148,677.6144263,678.1138576,678.1973292,679.4152203,down,1,1.214808,None,4,679.4198499,679.4313363,679.4313363,680.3475817,5,0.9114452,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage2.jpeg,129,3,9,up,0,0.7403735,None,1,5,0.8124303,9,3,129,1,680.3671808,,,,,,,,,680.3501445,680.3671808,681.3504728,681.3642438,681.8635442,681.9470052,682.6983402,up,0,0.7403735,None,1,682.701996,682.7134053,682.7134053,683.5307942,5,0.8124303,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage6.jpeg,130,4,9,down,1,0.5774377,None,-8,4.003703704,3.8128966,9,4,130,12,683.5499269,,,,,,,,,683.5332942,683.5499269,684.5335727,684.5472295,685.0465109,685.1468481,685.7307132,down,1,0.5774377,None,-8,685.7342419,685.7465174,685.7465174,689.5634377,4.003703704,3.8128966,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage1.jpeg,131,5,9,up,1,1.1148381,None,0,5,1.3283876,9,5,131,0,689.5826704,,,,,,,,,689.5656745,689.5826704,690.5660103,690.5797842,691.0792034,691.1626155,692.2809575,up,1,1.1148381,None,0,692.2851853,692.2959491,692.2959491,693.6296874,5,1.3283876,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage7.jpeg,132,6,9,up,1,1.0662955,None,0,4.025925926,1.4812848,9,6,132,13,693.6492646,,,,,,,,,693.6330096,693.6492646,694.632557,694.6460829,695.1456607,695.2292375,696.2982497,up,1,1.0662955,None,0,696.3046785,696.3162043,696.3162043,697.7958983,4.025925926,1.4812848,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage3.jpeg,133,7,9,up,0,1.1701215,None,0,5,2.0486855,9,7,133,2,697.8149611,,,,,,,,,697.798141,697.8149611,698.798943,698.8124178,699.3117567,699.4115074,700.5956177,up,0,1.1701215,None,0,700.5975192,700.6111694,700.6111694,702.662512,5,2.0486855,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage4.jpg,134,8,9,down,1,0.7074202,None,2,1,1.9496393,9,8,134,10,702.9688813,,,,,,,,,702.9494858,702.9688813,703.666238,703.9799196,704.177582,704.2779489,704.9948287,down,1,0.7074202,None,2,704.9967444,705.0119578,705.0119578,706.9620038,1,1.9496393,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage1.jpeg,135,9,9,down,1,1.1205257,None,4,3.014814815,1.280174,9,9,135,7,707.0011587,,,,,,,,,706.9755319,707.0011587,707.964603,708.0117719,708.477396,708.577696,709.7115623,down,1,1.1205257,None,4,709.7151856,709.727528,709.727528,711.0111971,3.014814815,1.280174,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage3.jpeg,136,10,9,down,0,0.6860683,None,0,3.014814815,1.0966705,9,10,136,9,711.0303732,,,,,,,,,711.0136423,711.0303732,712.0141929,712.0278129,712.5270499,712.6106082,713.3114637,down,0,0.6860683,None,0,713.3148293,713.3271419,713.3271419,714.4274197,3.014814815,1.0966705,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage2.jpeg,137,11,9,down,1,0.4112846,None,-7,2.996296296,0.9130435,9,11,137,8,714.446688,,,,,,,,,714.4300006,714.446688,715.4300651,715.443671,715.9429962,716.0433898,716.4609489,down,1,0.4112846,None,-7,716.4644156,716.4763966,716.4763966,717.3941795,2.996296296,0.9130435,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage5.jpeg,138,12,9,up,1,0.5884169,None,0,5,1.5308046,9,12,138,4,717.4130777,,,,,,,,,717.396831,717.4130777,718.3965267,718.4102708,718.9100047,719.0098918,719.610491,up,1,0.5884169,None,0,719.6137981,719.6266166,719.6266166,721.1604257,5,1.5308046,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage5.jpeg,139,13,9,down,1,0.4107784,None,-6,3.003703704,1.8965609,9,13,139,11,721.1792921,,,,,,,,,721.1623797,721.1792921,722.1629775,722.1766495,722.6760069,722.7761152,723.1938357,down,1,0.4107784,None,-6,723.1969156,723.2095709,723.2095709,725.1100953,3.003703704,1.8965609,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage6.jpeg,140,0,10,up,1,0.7479695,None,0,2.996296296,2.1918662,10,0,140,12,725.1294103,,,,,,,,,725.1129133,725.1294103,726.1126302,726.1263978,726.6255769,726.7257453,727.4770845,up,1,0.7479695,None,0,727.4812564,727.4926144,727.4926144,729.6786943,2.996296296,2.1918662,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage3.jpeg,141,1,10,up,1,0.9373821,None,0,4.025925926,1.1149222,10,1,141,9,729.6877292,,,,,,,,,729.6810033,729.6877292,730.6786332,730.6924944,731.1919066,731.2921589,732.2422139,up,1,0.9373821,None,0,732.2445383,732.2580751,732.2580751,733.3761113,4.025925926,1.1149222,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage6.jpeg,142,2,10,down,1,0.7568718,None,4,5,2.3789893,10,2,142,5,733.3953869,,,,,,,,,733.3788881,733.3953869,734.3785691,734.3923297,734.8915266,734.9918032,735.7593915,down,1,0.7568718,None,4,735.7631793,735.7752219,735.7752219,738.159075,5,2.3789893,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage4.jpeg,143,3,10,down,1,1.4287367,None,6,5,1.1925039,10,3,143,3,738.1796328,,,,,,,,,738.1725941,738.1796328,739.1614689,739.1922295,739.6747624,739.7748109,741.2103376,down,1,1.4287367,None,6,741.2163142,741.2291791,741.2291791,742.4248072,5,1.1925039,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage1.jpeg,144,4,10,up,0,0.8146184,None,-1,4.003703704,1.6283944,10,4,144,0,742.4444291,,,,,,,,,742.4279869,742.4444291,743.4276183,743.4411616,743.9407107,744.0242048,744.84232,up,0,0.8146184,None,-1,744.8464519,744.8574652,744.8574652,746.491057,4.003703704,1.6283944,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage7.jpeg,145,5,10,up,1,0.8319291,None,0,3.977777778,0.8437009,10,5,145,13,746.5101801,,,,,,,,,746.4938816,746.5101801,747.4940758,747.5076924,748.0071933,748.0906059,748.9257295,up,1,0.8319291,None,0,748.9313373,748.9438955,748.9438955,749.7909396,3.977777778,0.8437009,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage2.jpeg,146,6,10,up,0,0.5558624,None,-1,5,1.0158379,10,6,146,1,749.8095559,,,,,,,,,749.7939055,749.8095559,750.7931636,750.8066924,751.3060721,751.4068683,751.9735268,up,0,0.5558624,None,-1,751.9752072,751.9896457,751.9896457,753.0069461,5,1.0158379,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage2.jpeg,147,7,10,up,1,0.894978,None,0,3.011111111,3.1136157,10,7,147,8,753.0265188,,,,,,,,,753.0093889,753.0265188,754.0098527,754.0231971,754.5224497,754.6229155,755.5249099,up,1,0.894978,None,0,755.5266127,755.5397682,755.5397682,758.6564054,3.011111111,3.1136157,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage3.jpeg,148,8,10,up,1,0.4716694,None,0,5,4.5154179,10,8,148,2,758.6759445,,,,,,,,,758.658676,758.6759445,759.6590872,759.6729272,760.1723364,760.2555752,760.7392041,up,1,0.4716694,None,0,760.7413959,760.7554297,760.7554297,765.2724814,5,4.5154179,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage4.jpg,149,9,10,down,1,1.5370634,None,7,4,91.5547317,10,9,149,10,765.5628362,,,,,,,,,765.5460505,765.5628362,766.2768971,766.5736882,766.7883329,766.8719187,768.4224047,down,1,1.5370634,None,7,768.4254598,768.4383828,768.4383828,859.9968676,4,91.5547317,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage5.jpeg,150,10,10,up,1,1.1868705,None,0,3.996296296,2.0968008,10,10,150,11,860.0343948,,,,,,,,,860.0088577,860.0343948,860.999483,861.04604,861.5123046,861.6125141,862.8137884,up,1,1.1868705,None,0,862.8173507,862.8289537,862.8289537,864.9293822,3.996296296,2.0968008,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage7.jpeg,151,11,10,down,1,0.8365255,None,-4,5,1.4794947,10,11,151,6,864.948531,,,,,,,,,864.9321944,864.948531,865.9321849,865.9459808,866.4449037,866.5286733,867.3796845,down,1,0.8365255,None,-4,867.3830672,867.3954815,867.3954815,868.8789853,5,1.4794947,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\happyimage5.jpeg,152,12,10,up,1,1.3345475,None,0,5,1.312673,10,12,152,4,868.8984741,,,,,,,,,868.8813303,868.8984741,869.8816214,869.8955458,870.3949499,870.4782735,871.8291511,up,1,1.3345475,None,0,871.8327142,871.8447711,871.8447711,873.161938,5,1.312673,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
D:\sadimage1.jpeg,153,13,10,up,0,0.8043706,None,-3,2.992592593,2.5462836,10,13,153,7,873.1813838,,,,,,,,,873.1645482,873.1813838,874.1647826,874.1784386,874.6776107,874.7613929,875.5789061,up,0,0.8043706,None,-3,875.5823235,875.5942638,875.5942638,878.1447713,2.992592593,2.5462836,,,,,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.1448924,878.160671,883.160544,883.1447817,emo02,1,2025-11-11_17h14.47.771,solo project_version2,,2025.1.1,59.95678315,2025-11-11 17h14.58.492564 +0530
