thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
40,0,40,"[np.float64(-0.31203703703703706), np.float64(0.23055555555555557)]","[np.float64(0.2712962962962963), np.float64(-0.3435185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.000511500024003908, 2.2841007000242826]","[None, 'target']",40,0,40,0,84.17043990001548,,10,84.1513619000034,84.17043990001548,84.17043990001548,0.06410089999553747,86.43566500002635,"[np.float64(-0.31203703703703706), np.float64(0.23055555555555557)]","[np.float64(0.2712962962962963), np.float64(-0.3435185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.000511500024003908, 2.2841007000242826]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
41,0,41,"[np.float64(0.23055555555555557), np.float64(0.0712962962962963)]","[np.float64(-0.3435185185185185), np.float64(0.13518518518518519)]","[0, 0]","[0, 0]","[1, 1]","[0.0006717000214848667, 2.0095787000027485]","[None, 'target']",41,0,41,0,86.49040940002305,,10,86.47501470000134,86.49040940002305,86.49040940002305,0.038646899978630245,88.48466380001628,"[np.float64(0.23055555555555557), np.float64(0.0712962962962963)]","[np.float64(-0.3435185185185185), np.float64(0.13518518518518519)]","[0, 0]","[0, 0]","[1, 1]","[0.0006717000214848667, 2.0095787000027485]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
42,0,42,"[np.float64(0.0712962962962963), np.float64(-0.33240740740740743)]","[np.float64(0.13518518518518519), np.float64(-0.044444444444444446)]","[0, 0]","[0, 0]","[1, 1]","[0.001232499984325841, 1.5189755999890622]","[None, 'target']",42,0,42,0,88.51195150002604,,5,88.50044930001604,88.51195150002604,88.51195150002604,0.015538200008450076,90.02018770002178,"[np.float64(0.0712962962962963), np.float64(-0.33240740740740743)]","[np.float64(0.13518518518518519), np.float64(-0.044444444444444446)]","[0, 0]","[0, 0]","[1, 1]","[0.001232499984325841, 1.5189755999890622]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
43,0,43,"[np.float64(-0.33240740740740743), np.float64(0.43333333333333335)]","[np.float64(-0.044444444444444446), np.float64(0.24166666666666667)]","[0, 0]","[0, 0]","[1, 1]","[0.0004886999959126115, 2.1142536999832373]","[None, 'target']",43,0,43,0,90.08710090001114,,10,90.06984050001483,90.08710090001114,90.08710090001114,0.0486504000145942,92.18419160001213,"[np.float64(-0.33240740740740743), np.float64(0.43333333333333335)]","[np.float64(-0.044444444444444446), np.float64(0.24166666666666667)]","[0, 0]","[0, 0]","[1, 1]","[0.0004886999959126115, 2.1142536999832373]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
44,0,44,"[np.float64(0.43333333333333335), np.float64(-0.14166666666666666)]","[np.float64(0.24166666666666667), np.float64(-0.38055555555555554)]","[0, 0]","[0, 0]","[1, 1]","[0.0009485000045970082, 1.995894199993927]","[None, 'target']",44,0,44,0,92.21824640000705,,5,92.20553020000807,92.21824640000705,92.21824640000705,0.021121199999470264,94.20168040000135,"[np.float64(0.43333333333333335), np.float64(-0.14166666666666666)]","[np.float64(0.24166666666666667), np.float64(-0.38055555555555554)]","[0, 0]","[0, 0]","[1, 1]","[0.0009485000045970082, 1.995894199993927]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
45,0,45,"[np.float64(-0.14166666666666666), np.float64(-0.19166666666666668)]","[np.float64(-0.38055555555555554), np.float64(0.4583333333333333)]","[0, 0]","[0, 0]","[1, 1]","[0.0005055000074207783, 1.6526568999979645]","[None, 'target']",45,0,45,0,94.24295070001972,,5,94.2326017000014,94.24295070001972,94.24295070001972,0.03028390000690706,95.88551060002646,"[np.float64(-0.14166666666666666), np.float64(-0.19166666666666668)]","[np.float64(-0.38055555555555554), np.float64(0.4583333333333333)]","[0, 0]","[0, 0]","[1, 1]","[0.0005055000074207783, 1.6526568999979645]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
46,0,46,"[np.float64(-0.19166666666666668), np.float64(0.028703703703703703)]","[np.float64(0.4583333333333333), np.float64(0.2833333333333333)]","[0, 0]","[0, 0]","[1, 1]","[0.0004990000161342323, 1.637610300007509]","[None, 'target']",46,0,46,0,95.92735920002451,,5,95.91673789999913,95.92735920002451,95.92735920002451,0.030715899978531525,97.55465920001734,"[np.float64(-0.19166666666666668), np.float64(0.028703703703703703)]","[np.float64(0.4583333333333333), np.float64(0.2833333333333333)]","[0, 0]","[0, 0]","[1, 1]","[0.0004990000161342323, 1.637610300007509]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
47,0,47,[np.float64(-0.3351851851851852)],[np.float64(-0.08981481481481482)],[0],[0],[1],[2.258312499994645],['target'],47,0,47,0,97.64059530000668,,10,97.62520300000324,97.64059530000668,97.64059530000668,0.06971599999815226,99.88359320000745,[np.float64(-0.3351851851851852)],[np.float64(-0.08981481481481482)],[0],[0],[1],[2.258312499994645],['target'],003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
48,0,48,"[np.float64(-0.3351851851851852), np.float64(0.33796296296296297)]","[np.float64(-0.08981481481481482), np.float64(0.12222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0009896000265143812, 2.1774449000076856]","[None, 'target']",48,0,48,0,99.93927870001062,,10,99.92304829999921,99.93927870001062,99.93927870001062,0.03914350000559352,102.1005677000212,"[np.float64(-0.3351851851851852), np.float64(0.33796296296296297)]","[np.float64(-0.08981481481481482), np.float64(0.12222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0009896000265143812, 2.1774449000076856]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
49,0,49,"[np.float64(0.33796296296296297), np.float64(0.4083333333333333)]","[np.float64(0.12222222222222222), np.float64(0.4703703703703704)]","[0, 0]","[0, 0]","[1, 1]","[0.0006824999873060733, 1.8961903000017628]","[None, 'target']",49,0,49,0,102.1311080000014,,5,102.1213711000164,102.1311080000014,102.1311080000014,0.020328300015535206,104.01796990001458,"[np.float64(0.33796296296296297), np.float64(0.4083333333333333)]","[np.float64(0.12222222222222222), np.float64(0.4703703703703704)]","[0, 0]","[0, 0]","[1, 1]","[0.0006824999873060733, 1.8961903000017628]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
50,0,50,[np.float64(0.4888888888888889)],[np.float64(0.3435185185185185)],[0],[0],[1],[3.3808081000170205],['target'],50,0,50,0,104.08570350002265,,10,104.06959410000127,104.08570350002265,104.08570350002265,0.05046180001227185,107.45058040000731,[np.float64(0.4888888888888889)],[np.float64(0.3435185185185185)],[0],[0],[1],[3.3808081000170205],['target'],003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
51,0,51,"[np.float64(0.4888888888888889), np.float64(0.33055555555555555)]","[np.float64(0.3435185185185185), np.float64(0.3398148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.0009963999909814447, 1.6401849999965634]","[None, 'target']",51,0,51,0,107.48982320001232,,5,107.47607970001991,107.48982320001232,107.48982320001232,0.02501839998876676,109.11638150000363,"[np.float64(0.4888888888888889), np.float64(0.33055555555555555)]","[np.float64(0.3435185185185185), np.float64(0.3398148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.0009963999909814447, 1.6401849999965634]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
52,0,52,"[np.float64(0.33055555555555555), np.float64(-0.04814814814814815)]","[np.float64(0.3398148148148148), np.float64(0.1361111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.0008611000084783882, 1.755076100002043]","[None, 'target']",52,0,52,0,109.15474300002097,,5,109.14470100001199,109.15474300002097,109.15474300002097,0.027595899999141693,110.89989369999967,"[np.float64(0.33055555555555555), np.float64(-0.04814814814814815)]","[np.float64(0.3398148148148148), np.float64(0.1361111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.0008611000084783882, 1.755076100002043]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
53,0,53,"[np.float64(-0.04814814814814815), np.float64(0.11388888888888889)]","[np.float64(0.1361111111111111), np.float64(0.16111111111111112)]","[0, 0]","[0, 0]","[1, 1]","[0.000979200005531311, 1.7315799000207335]","[None, 'target']",53,0,53,0,110.94828080001753,,5,110.93692890001694,110.94828080001753,110.94828080001753,0.036739900009706616,112.66874690001714,"[np.float64(-0.04814814814814815), np.float64(0.11388888888888889)]","[np.float64(0.1361111111111111), np.float64(0.16111111111111112)]","[0, 0]","[0, 0]","[1, 1]","[0.000979200005531311, 1.7315799000207335]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
54,0,54,"[np.float64(0.11388888888888889), np.float64(0.43796296296296294)]","[np.float64(0.16111111111111112), np.float64(-0.06018518518518518)]","[0, 0]","[0, 0]","[1, 1]","[0.0005939999828115106, 2.027106499997899]","[None, 'target']",54,0,54,0,112.71931159999804,,5,112.70818270000746,112.71931159999804,112.71931159999804,0.038735799986170605,114.73554520000471,"[np.float64(0.11388888888888889), np.float64(0.43796296296296294)]","[np.float64(0.16111111111111112), np.float64(-0.06018518518518518)]","[0, 0]","[0, 0]","[1, 1]","[0.0005939999828115106, 2.027106499997899]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
55,0,55,[np.float64(0.2601851851851852)],[np.float64(0.39351851851851855)],[0],[0],[1],[1.7578424999956042],['target'],55,0,55,0,114.80823080000118,,10,114.79162200001883,114.80823080000118,114.80823080000118,0.055478199996287,116.54963130000397,[np.float64(0.2601851851851852)],[np.float64(0.39351851851851855)],[0],[0],[1],[1.7578424999956042],['target'],003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
56,0,56,[np.float64(0.06388888888888888)],[np.float64(0.014814814814814815)],[0],[0],[1],[2.18806209997274],['target'],56,0,56,0,116.58735420001904,,5,116.57771320000757,116.58735420001904,116.58735420001904,0.027681999985361472,118.7658972000063,[np.float64(0.06388888888888888)],[np.float64(0.014814814814814815)],[0],[0],[1],[2.18806209997274],['target'],003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
57,0,57,"[np.float64(0.06388888888888888), np.float64(0.05)]","[np.float64(0.014814814814814815), np.float64(-0.04814814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0011172000085934997, 1.3121021000260953]","[None, 'target']",57,0,57,0,118.82064260001061,,5,118.80310020002071,118.82064260001061,118.82064260001061,0.03695870001683943,120.11527130001923,"[np.float64(0.06388888888888888), np.float64(0.05)]","[np.float64(0.014814814814814815), np.float64(-0.04814814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0011172000085934997, 1.3121021000260953]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
58,0,58,"[np.float64(0.05), np.float64(-0.2324074074074074)]","[np.float64(-0.04814814814814815), np.float64(-0.22407407407407406)]","[0, 0]","[0, 0]","[1, 1]","[0.0006699999794363976, 1.875008799979696]","[None, 'target']",58,0,58,0,120.17740000001504,,10,120.1609521000064,120.17740000001504,120.17740000001504,0.045309699984500185,122.0360693000257,"[np.float64(0.05), np.float64(-0.2324074074074074)]","[np.float64(-0.04814814814814815), np.float64(-0.22407407407407406)]","[0, 0]","[0, 0]","[1, 1]","[0.0006699999794363976, 1.875008799979696]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
59,0,59,"[np.float64(-0.2324074074074074), np.float64(-0.09444444444444444)]","[np.float64(-0.22407407407407406), np.float64(-0.44351851851851853)]","[0, 0]","[0, 0]","[1, 1]","[0.0006787000165786594, 1.8166136000072584]","[None, 'target']",59,0,59,0,122.0972498000192,,10,122.08084290000261,122.0972498000192,122.0972498000192,0.04444079997483641,123.89755890000379,"[np.float64(-0.2324074074074074), np.float64(-0.09444444444444444)]","[np.float64(-0.22407407407407406), np.float64(-0.44351851851851853)]","[0, 0]","[0, 0]","[1, 1]","[0.0006787000165786594, 1.8166136000072584]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
60,0,60,"[np.float64(-0.09444444444444444), np.float64(0.28703703703703703)]","[np.float64(-0.44351851851851853), np.float64(-0.45092592592592595)]","[0, 0]","[0, 0]","[1, 1]","[0.000677400006679818, 1.886936800001422]","[None, 'target']",60,0,60,0,123.94419639999978,,10,123.92697530001169,123.94419639999978,123.94419639999978,0.02908670000033453,125.8139864000259,"[np.float64(-0.09444444444444444), np.float64(0.28703703703703703)]","[np.float64(-0.44351851851851853), np.float64(-0.45092592592592595)]","[0, 0]","[0, 0]","[1, 1]","[0.000677400006679818, 1.886936800001422]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
61,0,61,"[np.float64(0.28703703703703703), np.float64(0.3277777777777778)]","[np.float64(-0.45092592592592595), np.float64(0.30648148148148147)]","[0, 0]","[0, 0]","[1, 1]","[0.000676499999826774, 1.500085500010755]","[None, 'target']",61,0,61,0,125.8639185000211,,10,125.84747190002236,125.8639185000211,125.8639185000211,0.03312579999328591,127.34766780000064,"[np.float64(0.28703703703703703), np.float64(0.3277777777777778)]","[np.float64(-0.45092592592592595), np.float64(0.30648148148148147)]","[0, 0]","[0, 0]","[1, 1]","[0.000676499999826774, 1.500085500010755]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
62,0,62,"[np.float64(0.3277777777777778), np.float64(-0.2972222222222222)]","[np.float64(0.30648148148148147), np.float64(0.025925925925925925)]","[0, 0]","[0, 0]","[1, 1]","[0.0009589999972376972, 1.627422799996566]","[None, 'target']",62,0,62,0,127.38313110001036,,5,127.37092670000857,127.38313110001036,127.38313110001036,0.022972699982346967,128.99876980000408,"[np.float64(0.3277777777777778), np.float64(-0.2972222222222222)]","[np.float64(0.30648148148148147), np.float64(0.025925925925925925)]","[0, 0]","[0, 0]","[1, 1]","[0.0009589999972376972, 1.627422799996566]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
63,0,63,"[np.float64(-0.2972222222222222), np.float64(0.09907407407407408)]","[np.float64(0.025925925925925925), np.float64(0.37777777777777777)]","[0, 0]","[0, 0]","[1, 1]","[0.0011411999876145273, 1.633117699995637]","[None, 'target']",63,0,63,0,129.06176760001108,,5,129.04781230000663,129.06176760001108,129.06176760001108,0.04789409998920746,130.6810158000153,"[np.float64(-0.2972222222222222), np.float64(0.09907407407407408)]","[np.float64(0.025925925925925925), np.float64(0.37777777777777777)]","[0, 0]","[0, 0]","[1, 1]","[0.0011411999876145273, 1.633117699995637]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
64,0,64,"[np.float64(0.09907407407407408), np.float64(0.48703703703703705)]","[np.float64(0.37777777777777777), np.float64(0.1398148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.0005737000028602779, 1.7380728999851272]","[None, 'target']",64,0,64,0,130.72002659999998,,5,130.7086139000021,130.72002659999998,130.72002659999998,0.02728239999851212,132.44682589999866,"[np.float64(0.09907407407407408), np.float64(0.48703703703703705)]","[np.float64(0.37777777777777777), np.float64(0.1398148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.0005737000028602779, 1.7380728999851272]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
65,0,65,"[np.float64(0.48703703703703705), np.float64(-0.3138888888888889)]","[np.float64(0.1398148148148148), np.float64(-0.35462962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0007387999794445932, 2.046850299986545]","[None, 'target']",65,0,65,0,132.4968904000125,,5,132.4828687000263,132.4968904000125,132.4968904000125,0.03571140000713058,134.52979349999805,"[np.float64(0.48703703703703705), np.float64(-0.3138888888888889)]","[np.float64(0.1398148148148148), np.float64(-0.35462962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0007387999794445932, 2.046850299986545]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
66,0,66,"[np.float64(-0.3138888888888889), np.float64(0.22777777777777777)]","[np.float64(-0.3537037037037037), np.float64(0.45092592592592595)]","[0, 0]","[0, 0]","[1, 1]","[0.0007859999896027148, 2.0713481999991927]","[None, 'target']",66,0,66,0,134.59361200002604,,10,134.57521470001666,134.59361200002604,134.59361200002604,0.04523729998618364,136.64667780001764,"[np.float64(-0.3138888888888889), np.float64(0.22777777777777777)]","[np.float64(-0.3537037037037037), np.float64(0.45092592592592595)]","[0, 0]","[0, 0]","[1, 1]","[0.0007859999896027148, 2.0713481999991927]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
67,0,67,"[np.float64(0.22777777777777777), np.float64(0.26944444444444443)]","[np.float64(0.45092592592592595), np.float64(0.16666666666666666)]","[0, 0]","[0, 0]","[1, 1]","[0.0007866000232752413, 1.1379875999991782]","[None, 'target']",67,0,67,0,136.6874198000005,,5,136.6766234000097,136.6874198000005,136.6874198000005,0.029550300008850172,137.81497279999894,"[np.float64(0.22777777777777777), np.float64(0.26944444444444443)]","[np.float64(0.45092592592592595), np.float64(0.16666666666666666)]","[0, 0]","[0, 0]","[1, 1]","[0.0007866000232752413, 1.1379875999991782]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
68,0,68,[np.float64(-0.10092592592592593)],[np.float64(0.4537037037037037)],[0],[0],[1],[1.8622286999889184],['target'],68,0,68,0,137.90003740001703,,10,137.8842513000127,137.90003740001703,137.90003740001703,0.06808070000261068,139.74661729999934,[np.float64(-0.10092592592592593)],[np.float64(0.4537037037037037)],[0],[0],[1],[1.8622286999889184],['target'],003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
69,0,69,"[np.float64(-0.10092592592592593), np.float64(0.12407407407407407)]","[np.float64(0.4537037037037037), np.float64(0.17037037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0006597999890800565, 1.457162899983814]","[None, 'target']",69,0,69,0,139.78564080002252,,5,139.774396599998,139.78564080002252,139.78564080002252,0.02702139999018982,141.2317813000118,"[np.float64(-0.10092592592592593), np.float64(0.12407407407407407)]","[np.float64(0.4537037037037037), np.float64(0.17037037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0006597999890800565, 1.457162899983814]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
70,0,70,"[np.float64(0.12407407407407407), np.float64(0.36944444444444446)]","[np.float64(0.17037037037037037), np.float64(-0.4064814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0015961999888531864, 1.6983762999880128]","[None, 'target']",70,0,70,0,141.29837440000847,,5,141.28207880002446,141.29837440000847,141.29837440000847,0.04963829999906011,142.9805655000091,"[np.float64(0.12407407407407407), np.float64(0.36944444444444446)]","[np.float64(0.17037037037037037), np.float64(-0.4064814814814815)]","[0, 0]","[0, 0]","[1, 1]","[0.0015961999888531864, 1.6983762999880128]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
71,0,71,"[np.float64(0.36944444444444446), np.float64(-0.23981481481481481)]","[np.float64(-0.4064814814814815), np.float64(-0.2898148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.000583200016990304, 1.7525796000263654]","[None, 'target']",71,0,71,0,143.04512250001426,,10,143.02629660000093,143.04512250001426,143.04512250001426,0.044970500021008775,144.7790490000043,"[np.float64(0.36944444444444446), np.float64(-0.23981481481481481)]","[np.float64(-0.4064814814814815), np.float64(-0.2898148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.000583200016990304, 1.7525796000263654]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
72,0,72,"[np.float64(-0.23981481481481481), np.float64(0.15648148148148147)]","[np.float64(-0.2898148148148148), np.float64(0.03981481481481482)]","[0, 0]","[0, 0]","[1, 1]","[0.0008108000038191676, 1.8140504999901168]","[None, 'target']",72,0,72,0,144.80947790000937,,5,144.7980657000153,144.80947790000937,144.80947790000937,0.01861489997827448,146.6121786000149,"[np.float64(-0.23981481481481481), np.float64(0.15648148148148147)]","[np.float64(-0.2898148148148148), np.float64(0.03981481481481482)]","[0, 0]","[0, 0]","[1, 1]","[0.0008108000038191676, 1.8140504999901168]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
73,0,73,"[np.float64(0.15648148148148147), np.float64(-0.22407407407407406)]","[np.float64(0.03981481481481482), np.float64(0.2972222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0006849000055808574, 2.2001902000047266]","[None, 'target']",73,0,73,0,146.66267040002276,,10,146.64569280002615,146.66267040002276,146.66267040002276,0.03332240000599995,148.84608440002194,"[np.float64(0.15648148148148147), np.float64(-0.22407407407407406)]","[np.float64(0.03981481481481482), np.float64(0.2972222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0006849000055808574, 2.2001902000047266]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
74,0,74,"[np.float64(-0.22407407407407406), np.float64(0.14722222222222223)]","[np.float64(0.2972222222222222), np.float64(-0.3648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.001504099986050278, 2.3819269000086933]","[None, 'target']",74,0,74,0,148.8939401000098,,5,148.88078060001135,148.8939401000098,148.8939401000098,0.03397299998323433,151.26306110000587,"[np.float64(-0.22407407407407406), np.float64(0.14722222222222223)]","[np.float64(0.2972222222222222), np.float64(-0.3648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.001504099986050278, 2.3819269000086933]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
75,0,75,[np.float64(0.12407407407407407)],[np.float64(-0.41388888888888886)],[0],[0],[1],[1.3747818999981973],['target'],75,0,75,0,151.30091520000133,,5,151.2896180000098,151.30091520000133,151.30091520000133,0.025576599990017712,152.66467160001048,[np.float64(0.12407407407407407)],[np.float64(-0.41388888888888886)],[0],[0],[1],[1.3747818999981973],['target'],003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
76,0,76,"[np.float64(0.125), np.float64(0.3907407407407407)]","[np.float64(-0.41388888888888886), np.float64(-0.14351851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0006824000156484544, 1.6861656999972183]","[None, 'target']",76,0,76,0,152.74502310002572,,10,152.725477400003,152.74502310002572,152.74502310002572,0.060162799985846505,154.4117725000251,"[np.float64(0.125), np.float64(0.3907407407407407)]","[np.float64(-0.41388888888888886), np.float64(-0.14351851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0006824000156484544, 1.6861656999972183]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
77,0,77,"[np.float64(0.3907407407407407), np.float64(-0.06388888888888888)]","[np.float64(-0.14351851851851852), np.float64(0.24351851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0006317000079434365, 1.2994947000115644]","[None, 'target']",77,0,77,0,154.43965850002132,,5,154.4291293999995,154.43965850002132,154.43965850002132,0.016932300000917166,155.72880470001837,"[np.float64(0.3907407407407407), np.float64(-0.06388888888888888)]","[np.float64(-0.14351851851851852), np.float64(0.24351851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0006317000079434365, 1.2994947000115644]","[None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
78,0,78,[np.float64(0.007407407407407408)],[np.float64(-0.4638888888888889)],[0],[0],[1],[2.8284985000209417],['target'],78,0,78,0,155.7982100000081,,10,155.78268329999992,155.7982100000081,155.7982100000081,0.05344150000018999,158.61127780002425,[np.float64(0.007407407407407408)],[np.float64(-0.4638888888888889)],[0],[0],[1],[2.8284985000209417],['target'],003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
79,0,79,"[np.float64(0.007407407407407408), np.float64(0.24814814814814815), np.float64(0.23703703703703705)]","[np.float64(-0.4638888888888889), np.float64(-0.1037037037037037), np.float64(-0.13333333333333333)]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0.0007257999968715012, 1.1214350999798626, 1.6720470000000205]","[None, None, 'target']",79,0,79,0,158.6733080999984,,10,158.65564620000077,158.6733080999984,158.6733080999984,0.04409539999323897,160.3277694999997,"[np.float64(0.007407407407407408), np.float64(0.24814814814814815), np.float64(0.23703703703703705)]","[np.float64(-0.4638888888888889), np.float64(-0.1037037037037037), np.float64(-0.13333333333333333)]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0.0007257999968715012, 1.1214350999798626, 1.6720470000000205]","[None, None, 'target']",003,001,2025-09-30_20h21.25.668,Visual Search,,2025.1.1,59.81022216826589,2025-09-30 20h21.34.620850 +0530,
