thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
48,0,48,[np.float64(0.11666666666666667)],[np.float64(-0.43333333333333335)],[0],[0],[1],[1.2970636000100058],['target'],48,0,48,0,141.1662728000083,,10,141.15166810000665,141.1662728000083,141.1662728000083,0.05218989998684265,142.44881349999923,[np.float64(0.11666666666666667)],[np.float64(-0.43333333333333335)],[0],[0],[1],[1.2970636000100058],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
49,0,49,[np.float64(0.11666666666666667)],[np.float64(-0.43333333333333335)],[0],[0],[1],[0.0009972999978344887],['target'],49,0,49,0,142.51351129999966,,5,142.47102000002633,142.51351129999966,142.51351129999966,0.021974100003717467,142.47211020000395,[np.float64(0.11666666666666667)],[np.float64(-0.43333333333333335)],[0],[0],[1],[0.0009972999978344887],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
50,0,50,"[np.float64(0.11666666666666667), np.float64(-0.11481481481481481)]","[np.float64(-0.43333333333333335), np.float64(0.31296296296296294)]","[0, 0]","[0, 0]","[1, 1]","[0.0005677000153809786, 3.3322159000090323]","[None, 'target']",50,0,50,0,142.51351129999966,,10,142.49838570001884,142.51351129999966,142.51351129999966,0.026066599995829165,145.8306983000075,"[np.float64(0.11666666666666667), np.float64(-0.11481481481481481)]","[np.float64(-0.43333333333333335), np.float64(0.31296296296296294)]","[0, 0]","[0, 0]","[1, 1]","[0.0005677000153809786, 3.3322159000090323]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
51,0,51,"[np.float64(-0.11481481481481481), np.float64(-0.33425925925925926)]","[np.float64(0.31296296296296294), np.float64(-0.2638888888888889)]","[0, 0]","[0, 0]","[1, 1]","[0.0007106999983079731, 2.3737180000171065]","[None, 'target']",51,0,51,0,145.87330940001993,,10,145.8588961000205,145.87330940001993,145.87330940001993,0.027925600006710738,148.23285770000075,"[np.float64(-0.11481481481481481), np.float64(-0.33425925925925926)]","[np.float64(0.31296296296296294), np.float64(-0.2638888888888889)]","[0, 0]","[0, 0]","[1, 1]","[0.0007106999983079731, 2.3737180000171065]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
52,0,52,"[np.float64(-0.33425925925925926), np.float64(-0.3074074074074074)]","[np.float64(-0.2638888888888889), np.float64(0.15462962962962962)]","[0, 0]","[0, 0]","[1, 1]","[0.0007473000150639564, 2.7337389000167605]","[None, 'target']",52,0,52,0,148.27555280001252,,5,148.26607680000598,148.27555280001252,148.27555280001252,0.0323758999875281,151.00022400001762,"[np.float64(-0.33425925925925926), np.float64(-0.3074074074074074)]","[np.float64(-0.2638888888888889), np.float64(0.15462962962962962)]","[0, 0]","[0, 0]","[1, 1]","[0.0007473000150639564, 2.7337389000167605]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
53,0,53,[np.float64(0.09537037037037037)],[np.float64(0.08611111111111111)],[0],[0],[1],[3.688403800013475],['target'],53,0,53,0,151.07347070000833,,10,151.05934050001088,151.07347070000833,151.07347070000833,0.05797120000352152,154.74785680000787,[np.float64(0.09537037037037037)],[np.float64(0.08611111111111111)],[0],[0],[1],[3.688403800013475],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
54,0,54,"[np.float64(0.09537037037037037), np.float64(0.27037037037037037)]","[np.float64(0.08611111111111111), np.float64(-0.16203703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0008805000106804073, 2.2054750000243075]","[None, 'target']",54,0,54,0,154.80867480000597,,10,154.7924567000009,154.80867480000597,154.80867480000597,0.04434449999826029,156.99817299999995,"[np.float64(0.09537037037037037), np.float64(0.27037037037037037)]","[np.float64(0.08611111111111111), np.float64(-0.16203703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0008805000106804073, 2.2054750000243075]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
55,0,55,"[np.float64(0.27037037037037037), np.float64(-0.3712962962962963)]","[np.float64(-0.16203703703703703), np.float64(0.33611111111111114)]","[0, 0]","[0, 0]","[1, 1]","[0.0008092000207398087, 3.774145600007614]","[None, 'target']",55,0,55,0,157.07096310000634,,10,157.0562999000249,157.07096310000634,157.07096310000634,0.05747589998645708,160.83056550001493,"[np.float64(0.27037037037037037), np.float64(-0.3712962962962963)]","[np.float64(-0.16203703703703703), np.float64(0.33611111111111114)]","[0, 0]","[0, 0]","[1, 1]","[0.0008092000207398087, 3.774145600007614]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
56,0,56,"[np.float64(-0.3712962962962963), np.float64(0.44537037037037036)]","[np.float64(0.33611111111111114), np.float64(0.40925925925925927)]","[0, 0]","[0, 0]","[1, 1]","[0.000745400000596419, 2.6794053000048734]","[None, 'target']",56,0,56,0,160.87720240000635,,5,160.8673854000226,160.87720240000635,160.87720240000635,0.03633050000644289,163.5470310000237,"[np.float64(-0.3712962962962963), np.float64(0.44537037037037036)]","[np.float64(0.33611111111111114), np.float64(0.40925925925925927)]","[0, 0]","[0, 0]","[1, 1]","[0.000745400000596419, 2.6794053000048734]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
57,0,57,"[np.float64(0.44537037037037036), np.float64(-0.47314814814814815)]","[np.float64(0.40925925925925927), np.float64(-0.31666666666666665)]","[0, 0]","[0, 0]","[1, 1]","[0.0005194000259507447, 2.3374262000143062]","[None, 'target']",57,0,57,0,163.58355010001105,,5,163.5743797000032,163.58355010001105,163.58355010001105,0.026697699999203905,165.91205030001584,"[np.float64(0.44537037037037036), np.float64(-0.47314814814814815)]","[np.float64(0.40925925925925927), np.float64(-0.31666666666666665)]","[0, 0]","[0, 0]","[1, 1]","[0.0005194000259507447, 2.3374262000143062]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
58,0,58,"[np.float64(-0.47314814814814815), np.float64(-0.002777777777777778)]","[np.float64(-0.31666666666666665), np.float64(0.2601851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0005661999748554081, 2.1880880999960937]","[None, 'target']",58,0,58,0,165.97275280000758,,10,165.95665230002487,165.97275280000758,165.97275280000758,0.04382460002670996,168.14481019999948,"[np.float64(-0.47314814814814815), np.float64(-0.002777777777777778)]","[np.float64(-0.31666666666666665), np.float64(0.2601851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0005661999748554081, 2.1880880999960937]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
59,0,59,"[np.float64(-0.002777777777777778), np.float64(0.08148148148148149)]","[np.float64(0.2601851851851852), np.float64(0.30092592592592593)]","[0, 0]","[0, 0]","[1, 1]","[0.0007375999994110316, 2.2369520999782253]","[None, 'target']",59,0,59,0,168.19094980001682,,10,168.1755246000248,168.19094980001682,168.19094980001682,0.030464399984339252,170.41262880002614,"[np.float64(-0.002777777777777778), np.float64(0.08148148148148149)]","[np.float64(0.2601851851851852), np.float64(0.30092592592592593)]","[0, 0]","[0, 0]","[1, 1]","[0.0007375999994110316, 2.2369520999782253]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
60,0,60,"[np.float64(0.08148148148148149), np.float64(-0.21851851851851853)]","[np.float64(0.30092592592592593), np.float64(0.2111111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.000673700007610023, 3.7900340000051074]","[None, 'target']",60,0,60,0,170.46868640001048,,10,170.45432530000107,170.46868640001048,170.46868640001048,0.04131120000965893,174.2444410000171,"[np.float64(0.08148148148148149), np.float64(-0.21851851851851853)]","[np.float64(0.30092592592592593), np.float64(0.2111111111111111)]","[0, 0]","[0, 0]","[1, 1]","[0.000673700007610023, 3.7900340000051074]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
61,0,61,"[np.float64(-0.21851851851851853), np.float64(-0.25925925925925924)]","[np.float64(0.2111111111111111), np.float64(-0.012962962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0009159000182989985, 2.6824118999938946]","[None, 'target']",61,0,61,0,174.27359540000907,,5,174.26300940001966,174.27359540000907,174.27359540000907,0.018347100005485117,176.945627100009,"[np.float64(-0.21851851851851853), np.float64(-0.25925925925925924)]","[np.float64(0.2111111111111111), np.float64(-0.012962962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0009159000182989985, 2.6824118999938946]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
62,0,62,"[np.float64(-0.25925925925925924), np.float64(-0.362962962962963)]","[np.float64(-0.012962962962962963), np.float64(-0.03518518518518519)]","[0, 0]","[0, 0]","[1, 1]","[0.0007876000017859042, 2.7575130999903195]","[None, 'target']",62,0,62,0,176.99892530002398,,5,176.98701650000294,176.99892530002398,176.99892530002398,0.04089200001908466,179.74473010000656,"[np.float64(-0.25925925925925924), np.float64(-0.362962962962963)]","[np.float64(-0.012962962962962963), np.float64(-0.03518518518518519)]","[0, 0]","[0, 0]","[1, 1]","[0.0007876000017859042, 2.7575130999903195]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
63,0,63,"[np.float64(-0.362962962962963), np.float64(-0.3527777777777778)]","[np.float64(-0.03518518518518519), np.float64(0.28703703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0010810999956447631, 2.5134853000054136]","[None, 'target']",63,0,63,0,179.79629040000145,,5,179.78170060002594,179.79629040000145,179.79629040000145,0.035516100004315376,182.2953876000247,"[np.float64(-0.362962962962963), np.float64(-0.3527777777777778)]","[np.float64(-0.03518518518518519), np.float64(0.28703703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0010810999956447631, 2.5134853000054136]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
64,0,64,"[np.float64(-0.3527777777777778), np.float64(-0.04722222222222222)]","[np.float64(0.28703703703703703), np.float64(-0.41388888888888886)]","[0, 0]","[0, 0]","[1, 1]","[0.0007866999949328601, 3.4164166999980807]","[None, 'target']",64,0,64,0,182.33868939999957,,5,182.3272694000043,182.33868939999957,182.33868939999957,0.03131239998037927,185.74383859999944,"[np.float64(-0.3527777777777778), np.float64(-0.04722222222222222)]","[np.float64(0.28703703703703703), np.float64(-0.41388888888888886)]","[0, 0]","[0, 0]","[1, 1]","[0.0007866999949328601, 3.4164166999980807]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
65,0,65,"[np.float64(-0.04722222222222222), np.float64(0.17777777777777778)]","[np.float64(-0.41388888888888886), np.float64(0.21574074074074073)]","[0, 0]","[0, 0]","[1, 1]","[0.000971800007391721, 2.755350499995984]","[None, 'target']",65,0,65,0,185.78798110000207,,5,185.77526500000386,185.78798110000207,185.78798110000207,0.030934000009438023,188.5308412000013,"[np.float64(-0.04722222222222222), np.float64(0.17777777777777778)]","[np.float64(-0.41388888888888886), np.float64(0.21574074074074073)]","[0, 0]","[0, 0]","[1, 1]","[0.000971800007391721, 2.755350499995984]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
66,0,66,"[np.float64(0.17777777777777778), np.float64(-0.43148148148148147)]","[np.float64(0.21574074074074073), np.float64(-0.3990740740740741)]","[0, 0]","[0, 0]","[1, 1]","[0.0006534999993164092, 4.206691400002455]","[None, 'target']",66,0,66,0,188.60145880002528,,10,188.5869423999975,188.60145880002528,188.60145880002528,0.055263299989746884,192.79377930000192,"[np.float64(0.17777777777777778), np.float64(-0.43148148148148147)]","[np.float64(0.21574074074074073), np.float64(-0.3990740740740741)]","[0, 0]","[0, 0]","[1, 1]","[0.0006534999993164092, 4.206691400002455]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
67,0,67,"[np.float64(-0.43148148148148147), np.float64(0.1537037037037037)]","[np.float64(-0.3990740740740741), np.float64(0.36203703703703705)]","[0, 0]","[0, 0]","[1, 1]","[0.0007276000105775893, 3.338655400002608]","[None, 'target']",67,0,67,0,192.85150060002343,,10,192.83680410002125,192.85150060002343,192.85150060002343,0.042497699992964044,196.17552760001854,"[np.float64(-0.43148148148148147), np.float64(0.1537037037037037)]","[np.float64(-0.3990740740740741), np.float64(0.36203703703703705)]","[0, 0]","[0, 0]","[1, 1]","[0.0007276000105775893, 3.338655400002608]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
68,0,68,"[np.float64(0.1537037037037037), np.float64(-0.30092592592592593)]","[np.float64(0.36203703703703705), np.float64(-0.38333333333333336)]","[0, 0]","[0, 0]","[1, 1]","[0.0007314999820664525, 3.018415999977151]","[None, 'target']",68,0,68,0,196.20017930000904,,5,196.19121640000958,196.20017930000904,196.20017930000904,0.015478999994229525,199.20980940002482,"[np.float64(0.1537037037037037), np.float64(-0.30092592592592593)]","[np.float64(0.36203703703703705), np.float64(-0.38333333333333336)]","[0, 0]","[0, 0]","[1, 1]","[0.0007314999820664525, 3.018415999977151]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
69,0,69,[np.float64(-0.2111111111111111)],[np.float64(-0.14074074074074075)],[0],[0],[1],[2.175664499984123],['target'],69,0,69,0,199.28179960002308,,10,199.2669732000213,199.28179960002308,199.28179960002308,0.05611700000008568,201.44288240000606,[np.float64(-0.2111111111111111)],[np.float64(-0.14074074074074075)],[0],[0],[1],[2.175664499984123],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
70,0,70,"[np.float64(-0.2111111111111111), np.float64(0.37222222222222223)]","[np.float64(-0.14074074074074075), np.float64(-0.10555555555555556)]","[0, 0]","[0, 0]","[1, 1]","[0.0009479000000283122, 3.2256533000036143]","[None, 'target']",70,0,70,0,201.4791102000163,,5,201.46776379999937,201.4791102000163,201.4791102000163,0.024148399999830872,204.69363530000555,"[np.float64(-0.2111111111111111), np.float64(0.37222222222222223)]","[np.float64(-0.14074074074074075), np.float64(-0.10555555555555556)]","[0, 0]","[0, 0]","[1, 1]","[0.0009479000000283122, 3.2256533000036143]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
71,0,71,[np.float64(-0.262037037037037)],[np.float64(-0.011111111111111112)],[0],[0],[1],[3.1509630999935325],['target'],71,0,71,0,204.75218660000246,,5,204.74276350002037,204.75218660000246,204.75218660000246,0.04856260001542978,207.89397440000903,[np.float64(-0.262037037037037)],[np.float64(-0.011111111111111112)],[0],[0],[1],[3.1509630999935325],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
72,0,72,[np.float64(-0.2111111111111111)],[np.float64(0.006481481481481481)],[0],[0],[1],[2.159176299988758],['target'],72,0,72,0,207.96507760000532,,10,207.94892850000178,207.96507760000532,207.96507760000532,0.05438839999260381,210.10816810000688,[np.float64(-0.2111111111111111)],[np.float64(0.006481481481481481)],[0],[0],[1],[2.159176299988758],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
73,0,73,"[np.float64(-0.2111111111111111), np.float64(0.12962962962962962)]","[np.float64(0.006481481481481481), np.float64(0.05648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.000767299992730841, 2.628722299996298]","[None, 'target']",73,0,73,0,210.13768060001894,,5,210.12863550000475,210.13768060001894,210.13768060001894,0.020293000008678064,212.75749950000318,"[np.float64(-0.2111111111111111), np.float64(0.12962962962962962)]","[np.float64(0.006481481481481481), np.float64(0.05648148148148148)]","[0, 0]","[0, 0]","[1, 1]","[0.000767299992730841, 2.628722299996298]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
74,0,74,"[np.float64(0.12962962962962962), np.float64(0.31851851851851853)]","[np.float64(0.05648148148148148), np.float64(-0.07222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0006121000042185187, 1.7971842999977525]","[None, 'target']",74,0,74,0,212.7857604000019,,5,212.77650250002625,212.7857604000019,212.7857604000019,0.018741999985650182,214.57377149999957,"[np.float64(0.12962962962962962), np.float64(0.31851851851851853)]","[np.float64(0.05648148148148148), np.float64(-0.07222222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.0006121000042185187, 1.7971842999977525]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
75,0,75,"[np.float64(0.31851851851851853), np.float64(-0.13055555555555556)]","[np.float64(-0.07222222222222222), np.float64(0.28888888888888886)]","[0, 0]","[0, 0]","[1, 1]","[0.0005622000026050955, 2.832405099994503]","[None, 'target']",75,0,75,0,214.6215835000039,,10,214.6075070000079,214.6215835000039,214.6215835000039,0.033517800009576604,217.44002940002247,"[np.float64(0.31851851851851853), np.float64(-0.13055555555555556)]","[np.float64(-0.07222222222222222), np.float64(0.28888888888888886)]","[0, 0]","[0, 0]","[1, 1]","[0.0005622000026050955, 2.832405099994503]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
76,0,76,"[np.float64(-0.13055555555555556), np.float64(-0.10555555555555556)]","[np.float64(0.28888888888888886), np.float64(0.3074074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0014174999960232526, 2.338401099987095]","[None, 'target']",76,0,76,0,217.48288340002182,,5,217.46956840000348,217.48288340002182,217.48288340002182,0.02923190000001341,219.8083719999995,"[np.float64(-0.13055555555555556), np.float64(-0.10555555555555556)]","[np.float64(0.28888888888888886), np.float64(0.3074074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0014174999960232526, 2.338401099987095]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
77,0,77,[np.float64(0.11944444444444445)],[np.float64(-0.462037037037037)],[0],[0],[1],[3.1133567000215407],['target'],77,0,77,0,219.87470780001604,,10,219.85986430000048,219.87470780001604,219.87470780001604,0.05059780000010505,222.97330400001374,[np.float64(0.11944444444444445)],[np.float64(-0.462037037037037)],[0],[0],[1],[3.1133567000215407],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
78,0,78,"[np.float64(0.11944444444444445), np.float64(-0.14907407407407408)]","[np.float64(-0.462037037037037), np.float64(0.26481481481481484)]","[0, 0]","[0, 0]","[1, 1]","[0.0009768999880179763, 3.364472699991893]","[None, 'target']",78,0,78,0,223.00335900002392,,5,222.99255480000284,223.00335900002392,223.00335900002392,0.019074399984674528,226.357436899998,"[np.float64(0.11944444444444445), np.float64(-0.14907407407407408)]","[np.float64(-0.462037037037037), np.float64(0.26481481481481484)]","[0, 0]","[0, 0]","[1, 1]","[0.0009768999880179763, 3.364472699991893]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
79,0,79,[np.float64(-0.48148148148148145)],[np.float64(0.4925925925925926)],[0],[0],[1],[2.4844852999958675],['target'],79,0,79,0,226.42165030000615,,10,226.407391500019,226.42165030000615,226.42165030000615,0.04748690000269562,228.892304900015,[np.float64(-0.48148148148148145)],[np.float64(0.4925925925925926)],[0],[0],[1],[2.4844852999958675],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
80,0,80,[np.float64(0.019444444444444445)],[np.float64(0.5)],[0],[0],[1],[2.314382599986857],['target'],80,0,80,0,228.95708720001858,,10,228.94292070000665,228.95708720001858,228.95708720001858,0.049388500017812476,231.25741030002246,[np.float64(0.019444444444444445)],[np.float64(0.5)],[0],[0],[1],[2.314382599986857],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
81,0,81,[np.float64(-0.4675925925925926)],[np.float64(0.3888888888888889)],[0],[0],[1],[3.6601241000171285],['target'],81,0,81,0,231.28751910000574,,5,231.27799319999758,231.28751910000574,231.28751910000574,0.020242099999450147,234.93819800001802,[np.float64(-0.4675925925925926)],[np.float64(0.3888888888888889)],[0],[0],[1],[3.6601241000171285],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
82,0,82,"[np.float64(-0.4675925925925926), np.float64(-0.3175925925925926)]","[np.float64(0.3888888888888889), np.float64(0.2777777777777778)]","[0, 0]","[0, 0]","[1, 1]","[0.000518000015290454, 2.2171526000020094]","[None, 'target']",82,0,82,0,234.98719320000964,,10,234.97279920001165,234.98719320000964,234.98719320000964,0.0344145999988541,237.19005480001215,"[np.float64(-0.4675925925925926), np.float64(-0.3175925925925926)]","[np.float64(0.3888888888888889), np.float64(0.2777777777777778)]","[0, 0]","[0, 0]","[1, 1]","[0.000518000015290454, 2.2171526000020094]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
83,0,83,"[np.float64(-0.3175925925925926), np.float64(0.32314814814814813)]","[np.float64(0.2777777777777778), np.float64(0.09166666666666666)]","[0, 0]","[0, 0]","[1, 1]","[0.0011743999784812331, 2.9105821999837644]","[None, 'target']",83,0,83,0,237.22386560001178,,5,237.21330400000443,237.22386560001178,237.22386560001178,0.023038100014673546,240.12430270001641,"[np.float64(-0.3175925925925926), np.float64(0.32314814814814813)]","[np.float64(0.2777777777777778), np.float64(0.09166666666666666)]","[0, 0]","[0, 0]","[1, 1]","[0.0011743999784812331, 2.9105821999837644]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
84,0,84,"[np.float64(0.32314814814814813), np.float64(-0.2601851851851852)]","[np.float64(0.09166666666666666), np.float64(0.3685185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.0006084000051487237, 2.2799321000056807]","[None, 'target']",84,0,84,0,240.16962840000633,,5,240.15962970000692,240.16962840000633,240.16962840000633,0.03423560000373982,242.4397737000254,"[np.float64(0.32314814814814813), np.float64(-0.2601851851851852)]","[np.float64(0.09166666666666666), np.float64(0.3685185185185185)]","[0, 0]","[0, 0]","[1, 1]","[0.0006084000051487237, 2.2799321000056807]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
85,0,85,[np.float64(0.21944444444444444)],[np.float64(0.462037037037037)],[0],[0],[1],[3.010460600024089],['target'],85,0,85,0,242.52638760002446,,10,242.5116468000051,242.52638760002446,242.52638760002446,0.0709119999955874,245.52218230001745,[np.float64(0.21944444444444444)],[np.float64(0.462037037037037)],[0],[0],[1],[3.010460600024089],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
86,0,86,"[np.float64(0.21944444444444444), np.float64(0.4287037037037037)]","[np.float64(0.462037037037037), np.float64(-0.09444444444444444)]","[0, 0]","[0, 0]","[1, 1]","[0.000669400003971532, 2.384816799982218]","[None, 'target']",86,0,86,0,245.54636690000189,,5,245.53757340001175,245.54636690000189,245.54636690000189,0.015083699981914833,247.92278380002244,"[np.float64(0.21944444444444444), np.float64(0.4287037037037037)]","[np.float64(0.462037037037037), np.float64(-0.09444444444444444)]","[0, 0]","[0, 0]","[1, 1]","[0.000669400003971532, 2.384816799982218]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
87,0,87,[np.float64(-0.37777777777777777)],[np.float64(-0.2759259259259259)],[0],[0],[1],[2.6427373999904376],['target'],87,0,87,0,247.95403490000172,,5,247.94442910002545,247.95403490000172,247.95403490000172,0.02049080000142567,250.58723070000997,[np.float64(-0.37777777777777777)],[np.float64(-0.2759259259259259)],[0],[0],[1],[2.6427373999904376],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
88,0,88,"[np.float64(-0.37777777777777777), np.float64(-0.4935185185185185)]","[np.float64(-0.2759259259259259), np.float64(-0.43333333333333335)]","[0, 0]","[0, 0]","[1, 1]","[0.0004896000027656555, 3.5708907999796793]","[None, 'target']",88,0,88,0,250.63061940000625,,10,250.61548860001494,250.63061940000625,250.63061940000625,0.028106299985665828,254.18649300001562,"[np.float64(-0.37777777777777777), np.float64(-0.4935185185185185)]","[np.float64(-0.2759259259259259), np.float64(-0.43333333333333335)]","[0, 0]","[0, 0]","[1, 1]","[0.0004896000027656555, 3.5708907999796793]","[None, 'target']",002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
89,0,89,[np.float64(-0.021296296296296296)],[np.float64(0.08518518518518518)],[0],[0],[1],[2.837431599997217],['target'],89,0,89,0,254.23094340000534,,10,254.21633650001604,254.23094340000534,254.23094340000534,0.02955509998719208,257.0539015000104,[np.float64(-0.021296296296296296)],[np.float64(0.08518518518518518)],[0],[0],[1],[2.837431599997217],['target'],002,001,2025-09-30_19h47.00.454,Visual Search,,2025.1.1,60.02469416553057,2025-09-30 19h47.12.858348 +0530,
