thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,Fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
85,0,85,"[np.float64(0.2675925925925926), np.float64(0.38333333333333336), np.float64(0.4009259259259259)]","[np.float64(-0.18333333333333332), np.float64(-0.3509259259259259), np.float64(-0.3527777777777778)]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0.0005910999898333102, 1.7433980999921914, 2.7109619000111707]","[None, None, 'target']",85,0,85,0,213.04778050002642,,5,213.03876980001223,213.04778050002642,213.04778050002642,0.03711279999697581,215.750761400006,"[np.float64(0.2675925925925926), np.float64(0.38333333333333336), np.float64(0.4009259259259259)]","[np.float64(-0.18333333333333332), np.float64(-0.3509259259259259), np.float64(-0.3527777777777778)]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0.0005910999898333102, 1.7433980999921914, 2.7109619000111707]","[None, None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
86,0,86,[np.float64(0.47685185185185186)],[np.float64(-0.4537037037037037)],[0],[0],[1],[1.732447200018214],['target'],86,0,86,0,215.79565370001364,,5,215.78580680000596,215.79565370001364,215.79565370001364,0.032757400011178106,217.51852460001828,[np.float64(0.47685185185185186)],[np.float64(-0.4537037037037037)],[0],[0],[1],[1.732447200018214],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
87,0,87,[np.float64(-0.39444444444444443)],[np.float64(-0.09444444444444444)],[0],[0],[1],[1.9209964000037871],['target'],87,0,87,0,217.59274350001942,,10,217.57834610002465,217.59274350001942,217.59274350001942,0.05890850001014769,219.4994595000171,[np.float64(-0.39444444444444443)],[np.float64(-0.09444444444444444)],[0],[0],[1],[1.9209964000037871],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
88,0,88,"[np.float64(-0.39444444444444443), np.float64(-0.06388888888888888)]","[np.float64(-0.09444444444444444), np.float64(0.18611111111111112)]","[0, 0]","[0, 0]","[1, 1]","[0.0006494999979622662, 1.8749863999837544]","[None, 'target']",88,0,88,0,219.55808500002604,,10,219.54144240001915,219.55808500002604,219.55808500002604,0.041697500011650845,221.41676550000557,"[np.float64(-0.39444444444444443), np.float64(-0.06388888888888888)]","[np.float64(-0.09444444444444444), np.float64(0.18611111111111112)]","[0, 0]","[0, 0]","[1, 1]","[0.0006494999979622662, 1.8749863999837544]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
89,0,89,[np.float64(0.22314814814814815)],[np.float64(-0.32685185185185184)],[0],[0],[1],[1.9546485999890137],['target'],89,0,89,0,221.47532850000425,,10,221.46056140001747,221.47532850000425,221.47532850000425,0.04283200000645593,223.415330000018,[np.float64(0.22314814814814815)],[np.float64(-0.32685185185185184)],[0],[0],[1],[1.9546485999890137],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
90,0,90,"[np.float64(0.22314814814814815), np.float64(0.20555555555555555)]","[np.float64(-0.32685185185185184), np.float64(0.22037037037037038)]","[0, 0]","[0, 0]","[1, 1]","[0.0013436999870464206, 2.156121500011068]","[None, 'target']",90,0,90,0,223.45467720000306,,5,223.44230390002485,223.45467720000306,223.45467720000306,0.02662310001323931,225.5985421000223,"[np.float64(0.22314814814814815), np.float64(0.20555555555555555)]","[np.float64(-0.32685185185185184), np.float64(0.22037037037037038)]","[0, 0]","[0, 0]","[1, 1]","[0.0013436999870464206, 2.156121500011068]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
91,0,91,[np.float64(-0.05648148148148148)],[np.float64(-0.40370370370370373)],[0],[0],[1],[2.0696507999964524],['target'],91,0,91,0,225.64492360001896,,10,225.63042880001012,225.64492360001896,225.64492360001896,0.03154600001289509,227.7004174000176,[np.float64(-0.05648148148148148)],[np.float64(-0.40370370370370373)],[0],[0],[1],[2.0696507999964524],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
92,0,92,"[np.float64(-0.05648148148148148), np.float64(-0.017592592592592594)]","[np.float64(-0.40370370370370373), np.float64(0.1537037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0015485000039916486, 2.079317199997604]","[None, 'target']",92,0,92,0,227.74644260000787,,5,227.73482770001283,227.74644260000787,227.74644260000787,0.03371540000080131,229.81421480001882,"[np.float64(-0.05648148148148148), np.float64(-0.017592592592592594)]","[np.float64(-0.40370370370370373), np.float64(0.1537037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0015485000039916486, 2.079317199997604]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
93,0,93,"[np.float64(-0.017592592592592594), np.float64(0.31203703703703706)]","[np.float64(0.1537037037037037), np.float64(0.003703703703703704)]","[0, 0]","[0, 0]","[1, 1]","[0.0005367000121623278, 1.8636857999954373]","[None, 'target']",93,0,93,0,229.8672028000001,,10,229.85020840002107,229.8672028000001,229.8672028000001,0.035708699986571446,231.71396240001195,"[np.float64(-0.017592592592592594), np.float64(0.31203703703703706)]","[np.float64(0.1537037037037037), np.float64(0.003703703703703704)]","[0, 0]","[0, 0]","[1, 1]","[0.0005367000121623278, 1.8636857999954373]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
94,0,94,"[np.float64(0.31203703703703706), np.float64(0.38055555555555554)]","[np.float64(0.003703703703703704), np.float64(-0.46296296296296297)]","[0, 0]","[0, 0]","[1, 1]","[0.0007317000126931816, 2.1172101000265684]","[None, 'target']",94,0,94,0,231.7402820000134,,5,231.73096650000662,231.7402820000134,231.7402820000134,0.01677909999853,233.84851560002426,"[np.float64(0.31203703703703706), np.float64(0.38055555555555554)]","[np.float64(0.003703703703703704), np.float64(-0.46296296296296297)]","[0, 0]","[0, 0]","[1, 1]","[0.0007317000126931816, 2.1172101000265684]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
95,0,95,[np.float64(0.2972222222222222)],[np.float64(-0.021296296296296296)],[0],[0],[1],[1.9992679000133649],['target'],95,0,95,0,233.91462850000244,,10,233.8992098000017,233.91462850000244,233.91462850000244,0.04939400000148453,235.89858230002574,[np.float64(0.2972222222222222)],[np.float64(-0.021296296296296296)],[0],[0],[1],[1.9992679000133649],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
96,0,96,"[np.float64(0.29814814814814816), np.float64(-0.03796296296296296)]","[np.float64(-0.021296296296296296), np.float64(0.2462962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0008780000207480043, 2.5028910000110045]","[None, 'target']",96,0,96,0,235.96154210000532,,10,235.9439969000232,235.96154210000532,235.96154210000532,0.045167400006903335,238.4470064000052,"[np.float64(0.29814814814814816), np.float64(-0.03796296296296296)]","[np.float64(-0.021296296296296296), np.float64(0.2462962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0008780000207480043, 2.5028910000110045]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
97,0,97,"[np.float64(-0.03796296296296296), np.float64(0.08333333333333333)]","[np.float64(0.2462962962962963), np.float64(-0.3824074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0006774999783374369, 1.9717954999941867]","[None, 'target']",97,0,97,0,238.50639850000152,,10,238.49072190001607,238.50639850000152,238.50639850000152,0.04329110000981018,240.4625954000221,"[np.float64(-0.03796296296296296), np.float64(0.08333333333333333)]","[np.float64(0.2462962962962963), np.float64(-0.3824074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0006774999783374369, 1.9717954999941867]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
98,0,98,"[np.float64(0.08333333333333333), np.float64(-0.0962962962962963)]","[np.float64(-0.3824074074074074), np.float64(-0.2351851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0012583000061567873, 1.5789179000130389]","[None, 'target']",98,0,98,0,240.49661870001,,5,240.48472990002483,240.49661870001,240.49661870001,0.021945100015727803,242.06385060001048,"[np.float64(0.08333333333333333), np.float64(-0.0962962962962963)]","[np.float64(-0.3824074074074074), np.float64(-0.2351851851851852)]","[0, 0]","[0, 0]","[1, 1]","[0.0012583000061567873, 1.5789179000130389]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
99,0,99,"[np.float64(-0.0962962962962963), np.float64(0.11203703703703703)]","[np.float64(-0.2351851851851852), np.float64(-0.48333333333333334)]","[0, 0]","[0, 0]","[1, 1]","[0.0010226000158581883, 1.4975414000218734]","[None, 'target']",99,0,99,0,242.11384120001458,,5,242.10104900001897,242.11384120001458,242.11384120001458,0.03670929998042993,243.5987970000133,"[np.float64(-0.0962962962962963), np.float64(0.11203703703703703)]","[np.float64(-0.2351851851851852), np.float64(-0.48333333333333334)]","[0, 0]","[0, 0]","[1, 1]","[0.0010226000158581883, 1.4975414000218734]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
100,0,100,[np.float64(0.45185185185185184)],[np.float64(-0.018518518518518517)],[0],[0],[1],[1.997046499978751],['target'],100,0,100,0,243.664797800011,,10,243.64948630001163,243.664797800011,243.664797800011,0.05001570002059452,245.64661950001027,[np.float64(0.45185185185185184)],[np.float64(-0.018518518518518517)],[0],[0],[1],[1.997046499978751],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
101,0,101,"[np.float64(0.45185185185185184), np.float64(0.09166666666666666)]","[np.float64(-0.018518518518518517), np.float64(-0.3712962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0006910999945830554, 1.7237847999786027]","[None, 'target']",101,0,101,0,245.70582460000878,,10,245.68882890001987,245.70582460000878,245.70582460000878,0.04192649998003617,247.4128258000128,"[np.float64(0.45185185185185184), np.float64(0.09166666666666666)]","[np.float64(-0.018518518518518517), np.float64(-0.3712962962962963)]","[0, 0]","[0, 0]","[1, 1]","[0.0006910999945830554, 1.7237847999786027]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
102,0,102,"[np.float64(0.09166666666666666), np.float64(-0.4842592592592593)]","[np.float64(-0.3712962962962963), np.float64(-0.11203703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0013171999889891595, 1.6699844999820925]","[None, 'target']",102,0,102,0,247.45844580000266,,5,247.4470716000069,247.45844580000266,247.45844580000266,0.03353259997675195,249.11743080001906,"[np.float64(0.09166666666666666), np.float64(-0.4842592592592593)]","[np.float64(-0.3712962962962963), np.float64(-0.11203703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0013171999889891595, 1.6699844999820925]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
103,0,103,[np.float64(-0.43333333333333335)],[np.float64(-0.3814814814814815)],[0],[0],[1],[1.6194571000232827],['target'],103,0,103,0,249.17162540002028,,5,249.16155220000655,249.17162540002028,249.17162540002028,0.04297290000249632,250.78139820002252,[np.float64(-0.43333333333333335)],[np.float64(-0.3814814814814815)],[0],[0],[1],[1.6194571000232827],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
104,0,104,[np.float64(-0.1111111111111111)],[np.float64(-0.262037037037037)],[0],[0],[1],[1.703377099998761],['target'],104,0,104,0,250.821336300025,,5,250.81198060000315,250.821336300025,250.821336300025,0.029588500008685514,252.51560569999856,[np.float64(-0.1111111111111111)],[np.float64(-0.262037037037037)],[0],[0],[1],[1.703377099998761],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
105,0,105,"[np.float64(-0.1111111111111111), np.float64(0.10462962962962963)]","[np.float64(-0.262037037037037), np.float64(-0.337037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0009669999999459833, 1.4842339000024367]","[None, 'target']",105,0,105,0,252.55626950002625,,5,252.54629670002032,252.55626950002625,252.55626950002625,0.029970400006277487,254.03092230000766,"[np.float64(-0.1111111111111111), np.float64(0.10462962962962963)]","[np.float64(-0.262037037037037), np.float64(-0.337037037037037)]","[0, 0]","[0, 0]","[1, 1]","[0.0009669999999459833, 1.4842339000024367]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
106,0,106,[np.float64(0.18888888888888888)],[np.float64(-0.2861111111111111)],[0],[0],[1],[1.5366042999958154],['target'],106,0,106,0,254.0932613000041,,10,254.078195900016,254.0932613000041,254.0932613000041,0.04389569998602383,255.61501440001302,[np.float64(0.18888888888888888)],[np.float64(-0.2861111111111111)],[0],[0],[1],[1.5366042999958154],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
107,0,107,[np.float64(-0.09907407407407408)],[np.float64(0.12777777777777777)],[0],[0],[1],[2.095134600007441],['target'],107,0,107,0,255.6658138000057,,5,255.65349830000196,255.6658138000057,255.6658138000057,0.03760949999559671,257.7490872000053,[np.float64(-0.09907407407407408)],[np.float64(0.12777777777777777)],[0],[0],[1],[2.095134600007441],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
108,0,108,[np.float64(0.42592592592592593)],[np.float64(0.2462962962962963)],[0],[0],[1],[2.546387499984121],['target'],108,0,108,0,257.8146886000177,,10,257.79893900000025,257.8146886000177,257.8146886000177,0.0487458000134211,260.3455375000194,[np.float64(0.42592592592592593)],[np.float64(0.2462962962962963)],[0],[0],[1],[2.546387499984121],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
109,0,109,"[np.float64(0.42592592592592593), np.float64(-0.1537037037037037)]","[np.float64(0.2462962962962963), np.float64(0.3731481481481482)]","[0, 0]","[0, 0]","[1, 1]","[0.0006514000124298036, 2.1220156000053976]","[None, 'target']",109,0,109,0,260.40711870000814,,10,260.3891425000038,260.40711870000814,260.40711870000814,0.04308179998770356,262.51120950002223,"[np.float64(0.42592592592592593), np.float64(-0.1537037037037037)]","[np.float64(0.2462962962962963), np.float64(0.3731481481481482)]","[0, 0]","[0, 0]","[1, 1]","[0.0006514000124298036, 2.1220156000053976]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
110,0,110,"[np.float64(-0.1537037037037037), np.float64(-0.30833333333333335)]","[np.float64(0.3731481481481482), np.float64(-0.41203703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0006640999927185476, 2.3905641000019386]","[None, 'target']",110,0,110,0,262.5523313000158,,10,262.53664720000234,262.5523313000158,262.5523313000158,0.0252833999984432,264.92731020000065,"[np.float64(-0.1537037037037037), np.float64(-0.30833333333333335)]","[np.float64(0.3731481481481482), np.float64(-0.41203703703703703)]","[0, 0]","[0, 0]","[1, 1]","[0.0006640999927185476, 2.3905641000019386]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
111,0,111,"[np.float64(-0.30833333333333335), np.float64(0.22407407407407406)]","[np.float64(-0.41203703703703703), np.float64(0.05)]","[0, 0]","[0, 0]","[1, 1]","[0.0007293999951798469, 1.860427499981597]","[None, 'target']",111,0,111,0,264.9613523000153,,5,264.9499470000155,264.9613523000153,264.9613523000153,0.022051099978853017,266.8104663999984,"[np.float64(-0.30833333333333335), np.float64(0.22407407407407406)]","[np.float64(-0.41203703703703703), np.float64(0.05)]","[0, 0]","[0, 0]","[1, 1]","[0.0007293999951798469, 1.860427499981597]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
112,0,112,"[np.float64(0.22407407407407406), np.float64(0.4287037037037037)]","[np.float64(0.05), np.float64(-0.19722222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.000597700010985136, 1.6788915999932215]","[None, 'target']",112,0,112,0,266.865472400008,,10,266.848401700001,266.865472400008,266.865472400008,0.03769620001548901,268.52744400000665,"[np.float64(0.22407407407407406), np.float64(0.4287037037037037)]","[np.float64(0.05), np.float64(-0.19722222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.000597700010985136, 1.6788915999932215]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
113,0,113,"[np.float64(0.4287037037037037), np.float64(0.30277777777777776)]","[np.float64(-0.19722222222222222), np.float64(-0.4722222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.001279499992961064, 1.6761741999944206]","[None, 'target']",113,0,113,0,268.57957920001354,,5,268.56775300001027,268.57957920001354,268.57957920001354,0.03963770001428202,270.24412160000065,"[np.float64(0.4287037037037037), np.float64(0.30277777777777776)]","[np.float64(-0.19722222222222222), np.float64(-0.4722222222222222)]","[0, 0]","[0, 0]","[1, 1]","[0.001279499992961064, 1.6761741999944206]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
114,0,114,"[np.float64(0.30277777777777776), np.float64(-0.22962962962962963)]","[np.float64(-0.4722222222222222), np.float64(0.23425925925925925)]","[0, 0]","[0, 0]","[1, 1]","[0.0011412999883759767, 1.8147916999878362]","[None, 'target']",114,0,114,0,270.2958998000249,,5,270.27881780001917,270.2958998000249,270.2958998000249,0.03397630000836216,272.093717700016,"[np.float64(0.30277777777777776), np.float64(-0.22962962962962963)]","[np.float64(-0.4722222222222222), np.float64(0.23425925925925925)]","[0, 0]","[0, 0]","[1, 1]","[0.0011412999883759767, 1.8147916999878362]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
115,0,115,"[np.float64(-0.22962962962962963), np.float64(0.10555555555555556), np.float64(0.12037037037037036)]","[np.float64(0.23425925925925925), np.float64(0.05185185185185185), np.float64(0.05277777777777778)]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0.0007286000181920826, 1.6099098999984562, 3.2601808000181336]","[None, None, 'target']",115,0,115,0,272.1296747000015,,5,272.1185939999996,272.1296747000015,272.1296747000015,0.02455339999869466,275.3790542000206,"[np.float64(-0.22962962962962963), np.float64(0.10555555555555556), np.float64(0.12037037037037036)]","[np.float64(0.23425925925925925), np.float64(0.05185185185185185), np.float64(0.05277777777777778)]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]","[0.0007286000181920826, 1.6099098999984562, 3.2601808000181336]","[None, None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
116,0,116,[np.float64(0.18518518518518517)],[np.float64(0.05648148148148148)],[0],[0],[1],[1.3357878999959212],['target'],116,0,116,0,275.4621398000163,,10,275.44572240000707,275.4621398000163,275.4621398000163,0.06567919999361038,276.78188940000837,[np.float64(0.18518518518518517)],[np.float64(0.05648148148148148)],[0],[0],[1],[1.3357878999959212],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
117,0,117,"[np.float64(0.18518518518518517), np.float64(-0.43333333333333335)]","[np.float64(0.05648148148148148), np.float64(-0.3574074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0006224999960977584, 2.466480100003537]","[None, 'target']",117,0,117,0,276.83657230000244,,5,276.8257696000219,276.83657230000244,276.83657230000244,0.04288930000620894,279.29236810002476,"[np.float64(0.18518518518518517), np.float64(-0.43333333333333335)]","[np.float64(0.05648148148148148), np.float64(-0.3574074074074074)]","[0, 0]","[0, 0]","[1, 1]","[0.0006224999960977584, 2.466480100003537]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
118,0,118,[np.float64(-0.49074074074074076)],[np.float64(-0.11851851851851852)],[0],[0],[1],[1.9074605999921914],['target'],118,0,118,0,279.35052050001104,,10,279.3349417000136,279.35052050001104,279.35052050001104,0.04229139999370091,281.24249450000934,[np.float64(-0.49074074074074076)],[np.float64(-0.11851851851851852)],[0],[0],[1],[1.9074605999921914],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
119,0,119,"[np.float64(-0.49074074074074076), np.float64(0.03611111111111111)]","[np.float64(-0.11851851851851852), np.float64(0.10092592592592593)]","[0, 0]","[0, 0]","[1, 1]","[0.000648700020974502, 2.0522408000251744]","[None, 'target']",119,0,119,0,281.26721000002,,5,281.25775990000693,281.26721000002,281.26721000002,0.01508869999088347,283.3104115000169,"[np.float64(-0.49074074074074076), np.float64(0.03611111111111111)]","[np.float64(-0.11851851851851852), np.float64(0.10092592592592593)]","[0, 0]","[0, 0]","[1, 1]","[0.000648700020974502, 2.0522408000251744]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
120,0,120,[np.float64(-0.3675925925925926)],[np.float64(-0.03425925925925926)],[0],[0],[1],[1.8417203999997582],['target'],120,0,120,0,283.36179340002127,,5,283.3511529000243,283.36179340002127,283.36179340002127,0.03992479998851195,285.1931145999988,[np.float64(-0.3675925925925926)],[np.float64(-0.03425925925925926)],[0],[0],[1],[1.8417203999997582],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
121,0,121,"[np.float64(-0.3675925925925926), np.float64(-0.18611111111111112)]","[np.float64(-0.03425925925925926), np.float64(-0.03981481481481482)]","[0, 0]","[0, 0]","[0, 1]","[0.0017358000040985644, 1.4792067000234965]","[None, 'target']",121,0,121,0,285.2624052000174,,10,285.24568089999957,285.2624052000174,285.2624052000174,0.052169599977787584,286.7249688000011,"[np.float64(-0.3675925925925926), np.float64(-0.18611111111111112)]","[np.float64(-0.03425925925925926), np.float64(-0.03981481481481482)]","[0, 0]","[0, 0]","[0, 1]","[0.0017358000040985644, 1.4792067000234965]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
122,0,122,"[np.float64(-0.18611111111111112), np.float64(0.2657407407407407)]","[np.float64(-0.03981481481481482), np.float64(0.5)]","[0, 0]","[0, 0]","[1, 1]","[0.001221699989400804, 1.8418918999959715]","[None, 'target']",122,0,122,0,286.761561500025,,5,286.7503708000004,286.761561500025,286.761561500025,0.025115199998253956,288.59262100001797,"[np.float64(-0.18611111111111112), np.float64(0.2657407407407407)]","[np.float64(-0.03981481481481482), np.float64(0.5)]","[0, 0]","[0, 0]","[1, 1]","[0.001221699989400804, 1.8418918999959715]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
123,0,123,[np.float64(0.4527777777777778)],[np.float64(-0.2740740740740741)],[0],[0],[1],[1.727875300013693],['target'],123,0,123,0,288.6451535000233,,10,288.6301776000182,288.6451535000233,288.6451535000233,0.03637679998064414,290.3581274000171,[np.float64(0.4527777777777778)],[np.float64(-0.2740740740740741)],[0],[0],[1],[1.727875300013693],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
124,0,124,[np.float64(-0.4722222222222222)],[np.float64(0.22962962962962963)],[0],[0],[1],[2.5362900999898557],['target'],124,0,124,0,290.4052519000252,,10,290.389731400006,290.4052519000252,290.4052519000252,0.03142339998157695,292.92622220001067,[np.float64(-0.4722222222222222)],[np.float64(0.22962962962962963)],[0],[0],[1],[2.5362900999898557],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
125,0,125,[np.float64(0.4083333333333333)],[np.float64(-0.2537037037037037)],[0],[0],[1],[1.8888345999876037],['target'],125,0,125,0,292.98675830001594,,10,292.9714876000071,292.98675830001594,292.98675830001594,0.04472959999111481,294.86049260001164,[np.float64(0.4083333333333333)],[np.float64(-0.2537037037037037)],[0],[0],[1],[1.8888345999876037],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
126,0,126,[np.float64(-0.49074074074074076)],[np.float64(-0.12685185185185185)],[0],[0],[1],[1.5600298999925144],['target'],126,0,126,0,294.9129538999987,,10,294.89790180002456,294.9129538999987,294.9129538999987,0.03692909999517724,296.4580247000267,[np.float64(-0.49074074074074076)],[np.float64(-0.12685185185185185)],[0],[0],[1],[1.5600298999925144],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
127,0,127,"[np.float64(-0.49074074074074076), np.float64(-0.48703703703703705)]","[np.float64(-0.12685185185185185), np.float64(0.35555555555555557)]","[0, 0]","[0, 0]","[1, 1]","[0.0007370999956037849, 1.8504634000128135]","[None, 'target']",127,0,127,0,296.4849230000109,,5,296.4753806000226,296.4849230000109,296.4849230000109,0.01714060001540929,298.32606459999806,"[np.float64(-0.49074074074074076), np.float64(-0.48703703703703705)]","[np.float64(-0.12685185185185185), np.float64(0.35555555555555557)]","[0, 0]","[0, 0]","[1, 1]","[0.0007370999956037849, 1.8504634000128135]","[None, 'target']",001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
128,0,128,[np.float64(-0.03888888888888889)],[np.float64(-0.38425925925925924)],[0],[0],[1],[1.612725400016643],['target'],128,0,128,0,298.357551699999,,5,298.3477484000032,298.357551699999,298.357551699999,0.021011300006648526,299.9609399000183,[np.float64(-0.03888888888888889)],[np.float64(-0.38425925925925924)],[0],[0],[1],[1.612725400016643],['target'],001,001,2025-09-30_19h38.22.326,Visual Search,,2025.1.1,60.01925417312558,2025-09-30 19h38.35.536075 +0530,
