delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation2.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart
0.1,1000,exp,99,3,8,space,0.3303899,None,100,1,[3.221690000005765],[3.221696799999336],8,3,99,3,495.8145177,,495.7990492,495.8145177,496.7980826,496.7980826,496.8145113,497.1316451,space,0.3303899,None,497.1331169,0.0994933,0.3996081,497.5516054,497.5522718,497.5761805,497.5761805,497.5761805,500.7981944,100,1,[3.221690000005765],[3.221696799999336],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,100,4,8,space,0.263624,None,100,1,[1.5653660999960266],[1.5653746000025421],8,4,100,9,500.8140702,,500.79843,500.8140702,501.8139906,501.8139906,501.8139906,502.0811705,space,0.263624,None,502.0821918,0.0992528,0.3995473,502.4901209,502.4911732,502.5324224,502.5324224,502.5324224,504.0981233,100,1,[1.5653660999960266],[1.5653746000025421],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,101,5,8,space,0.3300608,None,300,1,[3.372608899982879],[3.372615999978734],8,5,101,1,504.1136257,,504.0984,504.1136257,505.1135818,505.1135818,505.1135818,505.4485843,space,0.3300608,None,505.4503984,0.4148789,0.7153387,506.1806807,506.1815644,506.2250302,506.2250302,506.2250302,509.5979272,300,1,[3.372608899982879],[3.372615999978734],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,102,6,8,space,0.0354389,None,400,1,[2.227267500013113],[2.2272740000043996],8,6,102,10,509.6130713,,509.5981249,509.6130713,510.6135187,510.6135187,510.6135187,510.6644272,space,0.0354389,None,510.6673223,0.4152565,0.7156047,511.3899111,511.3907846,511.4194553,511.4194553,511.4194553,513.6469968,400,1,[2.227267500013113],[2.2272740000043996],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,103,7,8,space,0.2634986,None,200,1,[2.639315099979285],[2.6393256000010297],8,7,103,4,513.6624958,,513.6471946,513.6624958,514.6627601,514.6627601,514.6627601,514.9296237,space,0.2634986,None,514.9302008,0.4000061,0.6998887,515.6398136,515.6406772,515.6737283,515.6737283,515.6737283,518.3134597,200,1,[2.639315099979285],[2.6393256000010297],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,104,8,8,space,0.2968925,None,200,1,[1.4770615000161342],[1.477068700012751],8,8,104,6,518.3288399,,518.3137502,518.3288399,519.3291914,519.3291914,519.3291914,519.6302622,space,0.2968925,None,519.6319776,0.1153251,0.4151447,520.0619263,520.0625229,520.0858268,520.0858268,520.0858268,521.5632211,200,1,[1.4770615000161342],[1.477068700012751],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,105,9,8,space,0.2461118,None,400,1,[1.5840906999947038],[1.5840994000027422],8,9,105,11,521.5788575,,521.5634766,521.5788575,522.5789238,522.5789238,522.5789238,522.8297129,space,0.2461118,None,522.8314408,0.7158462,1.0156963,523.8633204,523.8641843,523.89471,523.89471,523.89471,525.479128,400,1,[1.5840906999947038],[1.5840994000027422],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,106,10,8,space,0.2815245,None,500,1,[1.7068212000012863],[1.706849100010004],8,10,106,8,525.4948831,,525.4794317,525.4948831,526.4785826,526.4785826,526.4952998,526.7617075,space,0.2815245,None,526.7626286,0.6998704,0.999483,527.7782135,527.7785663,527.7894056,527.7894056,527.7894056,529.4968946,500,1,[1.7068212000012863],[1.706849100010004],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,107,11,8,space,0.2711722,None,400,1,[1.7373752999992575],[1.737381999992067],8,11,107,5,529.5109299,,529.4973822,529.5109299,530.5112188,530.5112188,530.5112188,530.7956286,space,0.2711722,None,530.7985886,0.699103,0.9990438,531.8097981,531.8107159,531.8420392,531.8420392,531.8420392,533.5797833,400,1,[1.7373752999992575],[1.737381999992067],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,108,0,9,space,0.2570457,None,100,1,[1.6597818000009283],[1.659788099990692],9,0,108,9,533.5943028,,533.5799847,533.5943028,534.5943999,534.5943999,534.5943999,534.8616466,space,0.2570457,None,534.8633552,0.0993041,0.3992393,535.2721017,535.2732772,535.3012483,535.3012483,535.3012483,536.9613071,100,1,[1.6597818000009283],[1.659788099990692],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,109,1,9,space,0.2476852,None,100,1,[1.2049450000049546],[1.2049541000160389],9,1,109,3,536.9770458,,536.961519,536.9770458,537.9607353,537.9607353,537.977508,538.2113825,space,0.2476852,None,538.213128,0.0992388,0.3991351,538.6219212,538.622804,538.6557899,538.6557899,538.6557899,539.8611239,100,1,[1.2049450000049546],[1.2049541000160389],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,110,2,9,space,0.2334354,None,200,1,[2.4932979000150226],[2.4933051000116393],9,2,110,10,539.8765003,,539.8614447,539.8765003,540.8766471,540.8766471,540.8766471,541.1113933,space,0.2334354,None,541.1137374,0.4161395,0.7160522,541.8415161,541.8424658,541.8687892,541.8687892,541.8687892,544.3623719,200,1,[2.4932979000150226],[2.4933051000116393],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,111,3,9,space,0.2644574,None,300,1,[1.3829822999832686],[1.3829896999814082],9,3,111,11,544.3764838,,544.3625932,544.3764838,545.3765344,545.3765344,545.3765344,545.6437392,space,0.2644574,None,545.645279,0.6993692,0.9993463,546.6609908,546.6617926,546.6946595,546.6946595,546.6946595,548.0780257,300,1,[1.3829822999832686],[1.3829896999814082],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,112,4,9,space,0.2353304,None,200,1,[1.8865052000037394],[1.8865111999912187],9,4,112,8,548.0925549,,548.0783372,548.0925549,549.0925417,549.0925417,549.0925417,549.3440833,space,0.2353304,None,549.346982,0.7151195,1.0152589,550.3703008,550.3712081,550.4061876,550.4061876,550.4061876,552.2930295,200,1,[1.8865052000037394],[1.8865111999912187],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,113,5,9,space,0.2594492,None,400,1,[4.235088799992809],[4.235098999983165],9,5,113,5,552.3087908,,552.2932218,552.3087908,553.2926606,553.2926606,553.3090868,553.5611724,space,0.2594492,None,553.5633866,0.7141116,1.013804,554.5894676,554.590014,554.6071839,554.6071839,554.6071839,558.8426744,400,1,[4.235088799992809],[4.235098999983165],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,114,6,9,space,0.167699,None,300,1,[2.167722499987576],[2.1677297999849543],9,6,114,7,558.8580482,,558.8429676,558.8580482,559.8416931,559.8416931,559.85827,560.0267483,space,0.167699,None,560.0292492,0.4142995,0.7144886,560.7511387,560.7516863,560.7741488,560.7741488,560.7741488,562.9421413,300,1,[2.167722499987576],[2.1677297999849543],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,115,7,9,space,0.1425919,None,200,1,[1.511134000000311],[1.5111455000005662],9,7,115,4,562.957854,,562.942351,562.957854,563.941523,563.941523,563.958147,564.092671,space,0.1425919,None,564.0943979,0.415458,0.7155549,564.822261,564.82333,564.8475365,564.8475365,564.8475365,566.3591097,200,1,[1.511134000000311],[1.5111455000005662],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,116,8,9,space,0.2789572,None,400,1,[1.828441899997415],[1.828458200005116],9,8,116,2,566.3744409,,566.3594758,566.3744409,567.3741901,567.3741901,567.3741901,567.6577763,space,0.2789572,None,567.658938,0.699616,0.9993756,568.6725297,568.6731693,568.6960397,568.6960397,568.6960397,570.5251987,400,1,[1.828441899997415],[1.828458200005116],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,117,9,9,space,0.2482239,None,100,1,[1.846647500002291],[1.8466592999757268],9,9,117,1,570.5402935,,570.5257485,570.5402935,571.5403613,571.5403613,571.5403613,571.7905123,space,0.2482239,None,571.7911044,0.3996498,0.6996315,572.4999823,572.5002675,572.5111047,572.5111047,572.5111047,574.3580149,100,1,[1.846647500002291],[1.8466592999757268],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,118,10,9,space,0.179163,None,100,1,[1.4322289999981876],[1.4322357999917585],9,10,118,6,574.3734736,,574.3582008,574.3734736,575.3736472,575.3736472,575.3736472,575.5582615,space,0.179163,None,575.560407,0.1154543,0.4148753,575.9894513,575.9900357,576.0085932,576.0085932,576.0085932,577.4411026,100,1,[1.4322289999981876],[1.4322357999917585],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,400,unexp,119,11,9,space,0.276027,None,100,1,[1.8668495999881998],[1.8668611999892164],9,11,119,0,577.4563037,,577.4413365,577.4563037,578.4568842,578.4568842,578.4568842,578.7408057,space,0.276027,None,578.7425072,0.0994234,0.3990964,579.1599343,579.1608573,579.1900202,579.1900202,579.1900202,581.0572879,100,1,[1.8668495999881998],[1.8668611999892164],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,120,0,10,space,0.2239147,None,100,1,[2.0283205999876373],[2.0283268000057433],10,0,120,6,581.0727103,,581.0576716,581.0727103,582.0729491,582.0729491,582.0729491,582.3070372,space,0.2239147,None,582.3082843,0.1156261,0.4154645,582.7395742,582.7405079,582.7616428,582.7616428,582.7616428,584.7902557,100,1,[2.0283205999876373],[2.0283268000057433],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,121,1,10,space,0.2830163,None,300,1,[2.1454813000163995],[2.1454991000064183],10,1,121,11,584.8057972,,584.7904696,584.8057972,585.8059952,585.8059952,585.8059952,586.1060602,space,0.2830163,None,586.1071426,0.6995594,1.000062,587.1191423,587.1200804,587.1619925,587.1619925,587.1619925,589.3082252,300,1,[2.1454813000163995],[2.1454991000064183],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,122,2,10,space,0.1516372,None,200,1,[1.3891220999939833],[1.3891401999862865],10,2,122,4,589.3218072,,589.3088647,589.3218072,590.3220762,590.3220762,590.3220762,590.4893372,space,0.1516372,None,590.4909426,0.3992295,0.6991204,591.2019538,591.2027585,591.2348102,591.2348102,591.2348102,592.6246181,200,1,[1.3891220999939833],[1.3891401999862865],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,123,3,10,space,0.2019357,None,100,1,[1.3846647000173107],[1.3846745000046212],10,3,123,9,592.6381766,,592.6253994,592.6381766,593.6385861,593.6385861,593.6385861,593.8561377,space,0.2019357,None,593.8591718,0.1156871,0.4154619,594.2818508,594.2827164,594.3204827,594.3204827,594.3204827,595.7055848,100,1,[1.3846647000173107],[1.3846745000046212],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,124,4,10,space,0.1796285,None,400,1,[1.5784631000133231],[1.5784702000091784],10,4,124,2,595.7212236,,595.706072,595.7212236,596.7049316,596.7049316,596.7214369,596.8897483,space,0.1796285,None,596.8914212,0.7148252,1.0145061,597.9191746,597.9198748,597.9430184,597.9430184,597.9430184,599.521767,400,1,[1.5784631000133231],[1.5784702000091784],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,125,5,10,space,0.2986376,None,300,1,[3.2857749999966472],[3.28578840001137],10,5,125,7,599.5376737,,599.521997,599.5376737,600.5210997,600.5210997,600.5378176,600.8220259,space,0.2986376,None,600.8237235,0.4157857,0.7159516,601.5490306,601.5498835,601.5849802,601.5849802,601.5849802,604.8713282,300,1,[3.2857749999966472],[3.28578840001137],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,126,6,10,space,0.3203912,None,300,1,[2.8706867000146303],[2.870692600001348],10,6,126,5,604.8868553,,604.8717858,604.8868553,605.8705286,605.8705286,605.8872963,606.2038544,space,0.3203912,None,606.2044378,0.6999992,0.9996858,607.2213817,607.2217037,607.2332662,607.2332662,607.2332662,610.1042082,300,1,[2.8706867000146303],[2.870692600001348],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,127,7,10,space,0.2799204,None,200,1,[2.238412100006826],[2.238428100012243],10,7,127,8,610.1200872,,610.1043965,610.1200872,611.1034504,611.1034504,611.119974,611.3882403,space,0.2799204,None,611.3899839,0.714732,1.0145482,612.4187276,612.4191863,612.4349232,612.4349232,612.4349232,614.673926,200,1,[2.238412100006826],[2.238428100012243],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,128,8,10,space,0.2021784,None,200,1,[1.8678557999955956],[1.8678618000121787],10,8,128,1,614.6862452,,614.6743871,614.6862452,615.6857342,615.6857342,615.6857342,615.9033566,space,0.2021784,None,615.9045235,0.3994278,0.6993458,616.6199147,616.6207794,616.6526303,616.6526303,616.6526303,618.5207988,200,1,[1.8678557999955956],[1.8678618000121787],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,400,unexp,129,9,10,space,0.2679875,None,100,1,[1.9802039999922272],[1.98021300000255],10,9,129,0,618.5353517,,618.521004,618.5353517,619.5358289,619.5358289,619.5358289,619.8191976,space,0.2679875,None,619.8201311,0.0995145,0.3998273,620.2338355,620.2347514,620.2720436,620.2720436,620.2720436,622.2526394,100,1,[1.9802039999922272],[1.98021300000255],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,130,10,10,space,0.268928,None,200,1,[1.9089209000230767],[1.908926700009033],10,10,130,3,622.2683174,,622.2529424,622.2683174,623.2517758,623.2517758,623.2681966,623.5355831,space,0.268928,None,623.5363956,0.0994492,0.399589,623.9478103,623.9481426,623.9599283,623.9599283,623.9599283,625.869083,200,1,[1.9089209000230767],[1.908926700009033],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,131,11,10,space,0.2739172,None,100,1,[1.8999315999972168],[1.8999498000193853],10,11,131,10,625.8851763,,625.8692884,625.8851763,626.8846399,626.8846399,626.8846399,627.1683865,space,0.2739172,None,627.1693806,0.3993669,0.6992374,627.8770841,627.8774214,627.8885556,627.8885556,627.8885556,629.7890964,100,1,[1.8999315999972168],[1.8999498000193853],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,132,0,11,space,0.2663954,None,100,1,[1.5513199999986682],[1.5513297999859788],11,0,132,4,629.8009245,,629.7896271,629.8009245,630.8010975,630.8010975,630.8010975,631.0692935,space,0.2663954,None,631.0711638,0.4153234,0.7153621,631.7999433,631.8008176,631.834231,631.834231,631.834231,633.3859168,100,1,[1.5513199999986682],[1.5513297999859788],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,133,1,11,space,0.2483766,None,200,1,[1.408117199986009],[1.4081298999954015],11,1,133,10,633.4008715,,633.3861892,633.4008715,634.4008217,634.4008217,634.4008217,634.6510167,space,0.2483766,None,634.651795,0.3994198,0.6994931,635.3619176,635.3623233,635.3775885,635.3775885,635.3775885,636.7861676,200,1,[1.408117199986009],[1.4081298999954015],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,400,unexp,134,2,11,space,0.2062664,None,200,1,[3.023729499982437],[3.0237354999990202],11,2,134,0,636.8007479,,636.7865753,636.8007479,637.8004088,637.8004088,637.8004088,638.018508,space,0.2062664,None,638.020737,0.1151635,0.4154413,638.449443,638.4504117,638.4769824,638.4769824,638.4769824,641.5009817,200,1,[3.023729499982437],[3.0237354999990202],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,135,3,11,space,0.1024781,None,300,1,[1.9342565999832004],[1.9342631999752484],11,3,135,11,641.5163257,,641.5011966,641.5163257,642.499865,642.499865,642.5165211,642.618629,space,0.1024781,None,642.6203794,0.7148266,1.0147442,643.6490317,643.6499529,643.6827462,643.6827462,643.6827462,645.6173648,300,1,[1.9342565999832004],[1.9342631999752484],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,136,4,11,space,0.8315496,None,100,1,[2.0643835999944713],[2.06438930000877],11,4,136,9,645.6329024,,645.6175925,645.6329024,646.6331681,646.6331681,646.6331681,647.4680812,space,0.8315496,None,647.4706416,0.1143803,0.4149676,647.9016444,647.9025197,647.9354683,647.9354683,647.9354683,650.0002585,100,1,[2.0643835999944713],[2.06438930000877],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,137,5,11,space,0.23302,None,300,1,[1.2845562000002246],[1.284583600005135],11,5,137,8,650.015789,,650.0004573,650.015789,651.0160072,651.0160072,651.0160072,651.250642,space,0.23302,None,651.2523681,0.7159412,1.0155308,652.2822651,652.2831786,652.3205495,652.3205495,652.3205495,653.6070533,300,1,[1.2845562000002246],[1.284583600005135],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,138,6,11,space,0.265348,None,400,1,[2.528944899997441],[2.528951500018593],11,6,138,1,653.6154072,,653.6076599,653.6154072,654.6157656,654.6157656,654.6157656,654.8831899,space,0.265348,None,654.8848792,0.4152279,0.7156352,655.6189809,655.6199052,655.6532716,655.6532716,655.6532716,658.1824867,400,1,[2.528944899997441],[2.528951500018593],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,139,7,11,space,0.2441824,None,200,1,[1.7111658000212628],[1.7111730000178795],11,7,139,3,658.1982996,,658.1826836,658.1982996,659.1982285,659.1982285,659.1982285,659.4486535,space,0.2441824,None,659.4497456,0.0997356,0.3997535,659.8601046,659.861006,659.8881112,659.8881112,659.8881112,661.5995637,200,1,[1.7111658000212628],[1.7111730000178795],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,140,8,11,space,0.2422861,None,500,1,[1.6512785999802873],[1.651288499997463],11,8,140,2,661.6144828,,661.5997909,661.6144828,662.6145118,662.6145118,662.6145118,662.865765,space,0.2422861,None,662.8687759,0.7156498,1.0155665,663.9009195,663.9018141,663.9354316,663.9354316,663.9354316,665.5870851,500,1,[1.6512785999802873],[1.651288499997463],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,141,9,11,space,0.2505941,None,100,1,[1.9250832000107039],[1.9250988000130747],11,9,141,6,665.5973183,,665.5873513,665.5973183,666.5971667,666.5971667,666.5971667,666.8643175,space,0.2505941,None,666.8648928,0.0997027,0.3995812,667.2815009,667.2821336,667.3063813,667.3063813,667.3063813,669.232054,100,1,[1.9250832000107039],[1.9250988000130747],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,142,10,11,space,0.2765656,None,400,1,[1.8493468000087887],[1.8493530999985524],11,10,142,5,669.2470501,,669.2325324,669.2470501,670.2474916,670.2474916,670.2474916,670.5317832,space,0.2765656,None,670.5334723,0.7154914,1.0151455,671.559342,671.5599273,671.5813935,671.5813935,671.5813935,673.4311231,400,1,[1.8493468000087887],[1.8493530999985524],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,143,11,11,space,0.281483,None,200,1,[1.6776319000055082],[1.6776419000234455],11,11,143,7,673.4467773,,673.4313839,673.4467773,674.4469405,674.4469405,674.4469405,674.7300863,space,0.281483,None,674.7306822,0.4001497,0.6997633,675.440836,675.4411643,675.454141,675.454141,675.454141,677.132122,200,1,[1.6776319000055082],[1.6776419000234455],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,144,0,12,space,0.2942852,None,100,1,[1.708054099988658],[1.7080660999927204],12,0,144,9,677.1461603,,677.1324212,677.1461603,678.1464943,678.1464943,678.1464943,678.447826,space,0.2942852,None,678.4494786,0.1153302,0.4154225,678.8789332,678.8799515,678.9067376,678.9067376,678.9067376,680.6152287,100,1,[1.708054099988658],[1.7080660999927204],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,145,1,12,space,0.1924217,None,400,1,[2.0531307000201195],[2.0531375000136904],12,1,145,11,680.6293474,,680.6161439,680.6293474,681.6295855,681.6295855,681.6295855,681.8296679,space,0.1924217,None,681.8307561,0.6993912,0.9993302,682.8386433,682.8392531,682.8598099,682.8598099,682.8598099,684.9134081,400,1,[2.0531307000201195],[2.0531375000136904],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,146,2,12,space,0.4091428,None,200,1,[2.0959347000170965],[2.0959504999918863],12,2,146,3,684.9286538,,684.9136102,684.9286538,685.9288801,685.9288801,685.9288801,686.3471372,space,0.4091428,None,686.3500565,0.1153117,0.4152448,686.7820838,686.7829942,686.8196069,686.8196069,686.8196069,688.9162683,200,1,[2.0959347000170965],[2.0959504999918863],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,400,unexp,147,3,12,space,0.3777473,None,300,1,[1.5540193000051659],[1.5540259999979753],12,3,147,1,688.9284432,,688.9170614,688.9284432,689.9283317,689.9283317,689.9283317,690.3123859,space,0.3777473,None,690.3142251,0.3993877,0.699603,691.031671,691.0326899,691.0583762,691.0583762,691.0583762,692.6126999,300,1,[1.5540193000051659],[1.5540259999979753],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,148,4,12,space,0.3805088,None,200,1,[1.6091520999907516],[1.609158799983561],12,4,148,10,692.6280897,,692.6129458,692.6280897,693.6285791,693.6285791,693.6285791,694.0125491,space,0.3805088,None,694.0143061,0.4152183,0.7152723,694.7404635,694.7408158,694.7526028,694.7526028,694.7526028,696.3620238,200,1,[1.6091520999907516],[1.609158799983561],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,400,unexp,149,5,12,space,0.3587904,None,400,1,[1.5689882999868132],[1.5689957999857143],12,5,149,2,696.3779211,,696.3623098,696.3779211,697.3778408,697.3778408,697.3778408,697.7449353,space,0.3587904,None,697.7466142,0.6998723,0.9998304,698.7599835,698.7608796,698.7950043,698.7950043,698.7950043,700.3642844,400,1,[1.5689882999868132],[1.5689957999857143],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.1,1000,exp,150,6,12,space,0.260937,None,100,1,[1.7331134999985807],[1.7331249999988358],12,6,150,6,700.3771871,,700.3645284,700.3771871,701.3775456,701.3775456,701.3775456,701.6452162,space,0.260937,None,701.6479759,0.0991334,0.3985645,702.0595319,702.0601499,702.080169,702.080169,702.080169,703.8136982,100,1,[1.7331134999985807],[1.7331249999988358],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.7,1000,exp,151,7,12,space,0.2756516,None,200,1,[1.5171129000082146],[1.5171197000017855],12,7,151,8,703.8268447,,703.8140487,703.8268447,704.827409,704.827409,704.827409,705.1112377,space,0.2756516,None,705.1129456,0.6992175,0.9988326,706.1207865,706.1213714,706.1435058,706.1435058,706.1435058,707.6608828,200,1,[1.5171129000082146],[1.5171197000017855],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
0.4,1000,exp,152,8,12,space,0.2543731,None,200,1,[2.402937800012296],[2.4029503000201657],12,8,152,4,707.6765675,,707.6611256,707.6765675,708.6602074,708.6602074,708.6768589,708.92884,space,0.2543731,None,708.9311347,0.414575,0.7146653,709.6589679,709.6594283,709.6750368,709.6750368,709.6750368,712.0785912,200,1,[2.402937800012296],[2.4029503000201657],1,1,2025-10-21_19h07.32.983,intentional_binding_exp,,2025.1.1,60.24956575,2025-10-21 19h07.44.775889 +0530
