pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,seq.thisRepN,seq.thisTrialN,seq.thisN,seq.thisIndex,ran.thisRepN,ran.thisTrialN,ran.thisN,ran.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,seq.key_resp.keys,seq.key_resp.corr,seq.key_resp.rt,seq.key_resp.duration,trial2.started,fixation2.started,lineA.started,lineB.started,lineC.started,lineD.started,fixation2.stopped,probe2.started,key_resp_2.started,trial2.stopped,ran.key_resp_2.keys,ran.key_resp_2.corr,ran.key_resp_2.rt,ran.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
50,c,10,2,2,v,0,0.8343550999998115,None,,,,,2,2,10,2,,,,,28.79123879998224,,28.776232299976982,28.79123879998224,29.774658999987878,29.774658999987878,29.774658999987878,29.774658999987878,29.79144829994766,30.774574199982453,30.774574199982453,31.625948200002313,v,0,0.8343550999998115,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-150,z,11,3,2,z,1,2.4429359000059776,None,,,,,2,3,11,3,,,,,31.641240699973423,,31.6271926999907,31.641240699973423,32.641124499961734,32.641124499961734,32.641124499961734,32.641124499961734,32.641124499961734,33.64107779995538,33.64107779995538,36.091539999993984,z,1,2.4429359000059776,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,12,0,3,x,1,1.128976700012572,None,,,,,3,0,12,0,,,,,36.107360299967695,,36.092597499955446,36.107360299967695,37.10738369997125,37.10738369997125,37.10738369997125,37.10738369997125,37.10738369997125,38.10691129998304,38.10691129998304,39.24127609998686,x,1,1.128976700012572,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
150,v,13,1,3,v,1,0.9873156000394374,None,,,,,3,1,13,1,,,,,39.25682939996477,,39.242252599971835,39.25682939996477,40.257132500002626,40.257132500002626,40.257132500002626,40.257132500002626,40.257132500002626,41.25650349998614,41.25650349998614,42.258002699993085,v,1,0.9873156000394374,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
50,c,14,2,3,c,1,0.9517965000122786,None,,,,,3,2,14,2,,,,,42.27340209996328,,42.25903329998255,42.27340209996328,43.27349069999764,43.27349069999764,43.27349069999764,43.27349069999764,43.27349069999764,44.27335579995997,44.27335579995997,45.24100139999064,c,1,0.9517965000122786,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-150,z,15,3,3,z,1,0.871135699970182,None,,,,,3,3,15,3,,,,,45.25617569999304,,45.241876199957915,45.25617569999304,46.25593449996086,46.25593449996086,46.25593449996086,46.25593449996086,46.25593449996086,47.25597749999724,47.25597749999724,48.140208399971016,z,1,0.871135699970182,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,16,0,4,x,1,0.8743882999988273,None,,,,,4,0,16,0,,,,,48.15582469996298,,48.14098839997314,48.15582469996298,49.139519799966365,49.139519799966365,49.139519799966365,49.139519799966365,49.155882099992596,50.15608989994507,50.15608989994507,51.03961029998027,x,1,0.8743882999988273,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
150,v,17,1,4,v,1,1.014460600039456,None,,,,,4,1,17,1,,,,,51.055498499947134,,51.04036299994914,51.055498499947134,52.03922369994689,52.03922369994689,52.03922369994689,52.03922369994689,52.05591469997307,53.05535019998206,53.05535019998206,54.072489899990615,v,1,1.014460600039456,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
50,c,18,2,4,c,1,0.9089727999526076,None,,,,,4,2,18,2,,,,,54.08852629998,,54.07322819996625,54.08852629998,55.07183839997742,55.07183839997742,55.07183839997742,55.07183839997742,55.0884227999486,56.08846709999489,56.08846709999489,57.006874199956656,c,1,0.9089727999526076,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-150,z,19,3,4,z,1,0.801949099986814,None,,,,,4,3,19,3,,,,,57.022008100000676,,57.00831459998153,57.022008100000676,58.02198719995795,58.02198719995795,58.02198719995795,58.02198719995795,58.02198719995795,59.0215029999963,59.0215029999963,59.839677699957974,z,1,0.801949099986814,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
-50,x,20,0,5,x,1,0.7479590000002645,None,,,,,5,0,20,0,,,,,59.856384699989576,,59.840801499958616,59.856384699989576,60.85501099994872,60.85501099994872,60.85501099994872,60.85501099994872,60.87172879994614,61.85490189999109,61.85490189999109,62.605709499970544,x,1,0.7479590000002645,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
150,v,21,1,5,v,1,0.9101352000143379,None,,,,,5,1,21,1,,,,,62.62118409998948,,62.606621799990535,62.62118409998948,63.62134959996911,63.62134959996911,63.62134959996911,63.62134959996911,63.62134959996911,64.6207330999896,64.6207330999896,65.53808799997205,v,1,0.9101352000143379,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
50,c,22,2,5,c,1,1.3453887999639846,None,,,,,5,2,22,2,,,,,65.55391679995228,,65.53875869995682,65.55391679995228,66.5378800999606,66.5378800999606,66.5378800999606,66.5378800999606,66.55432909994852,67.5376932999934,67.5376932999934,68.88855239999248,c,1,1.3453887999639846,None,,,,,,,,,,,,,,,02,001,2025-10-03_14h53.18.482,motorselection,,2025.1.1,60.01720092102189,2025-10-03 14h53.46.410391 +0530,
