imagefile,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp_2.started,Instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,image.started,Fixation.stopped,image.stopped,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.tilt,rating.started,slider.started,text_2.started,rating.stopped,trials.slider.response,trials.slider.rt,Thankyou.started,text_3.started,text_3.stopped,Thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
D:\sadimage3.jpeg,47,5,3,up,1,3.227849399903789,None,0,2.992592592592593,1.1446559000760317,3,5,47,9,251.13847229990643,,,,,,,,,251.122108999989,251.13847229990643,252.12220759992488,252.13583499996457,252.63576189999003,252.73514279990923,255.9696585999336,up,1,3.227849399903789,None,0,255.97440999990795,255.98611920000985,255.98611920000985,257.1353865999263,2.992592592592593,1.1446559000760317,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage7.jpeg,48,6,3,up,1,0.9986419000197202,None,0,2.0,2.5619459999725223,3,6,48,13,257.15470469999127,,,,,,,,,257.1377853999147,257.15470469999127,258.1379947999958,258.15182199992705,258.65097409999,258.75117840000894,259.7522646000143,up,1,0.9986419000197202,None,0,259.75624939997215,259.76760129991453,259.76760129991453,262.3349856999703,2.0,2.5619459999725223,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage5.jpeg,49,7,3,down,1,0.517816900042817,None,4,5,2.3800159000093117,3,7,49,4,262.35428369999863,,,,,,,,,262.33743559999857,262.35428369999863,263.33745039999485,263.3515658999095,263.8503588999156,263.9338661999209,264.4683620999567,down,1,0.517816900042817,None,4,264.4715918999864,264.48401369992644,264.48401369992644,266.8678562999703,5,2.3800159000093117,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage3.jpeg,50,8,3,up,1,0.7083758000517264,None,0,5,0.9663751000771299,3,8,50,2,266.88652609998826,,,,,,,,,266.86990940000396,266.88652609998826,267.87032310001086,267.8840484999819,268.38341859995853,268.4835798999993,269.20104079996236,up,1,0.7083758000517264,None,0,269.2048386000097,269.2167017000029,269.2167017000029,270.18393279996235,5,0.9663751000771299,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage4.jpg,51,9,3,down,1,0.6181112000485882,None,3,3.011111111111111,1.6965104000410065,3,9,51,10,270.4697111999849,,,,,,,,,270.4522525999928,270.4697111999849,271.1884171999991,271.46833639999386,271.69994540000334,271.7832053999882,272.4172898000106,down,1,0.6181112000485882,None,3,272.420708199963,272.4332549999235,272.4332549999235,274.1333692999324,3.011111111111111,1.6965104000410065,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage6.jpeg,52,10,3,down,1,0.5542666000546888,None,9,1.9666666666666666,3.925666099996306,3,10,52,12,274.1728407999035,,,,,,,,,274.14662010001484,274.1728407999035,275.13651240000036,275.1834211999085,275.64950409997255,275.73287319997326,276.3000290999189,down,1,0.5542666000546888,None,9,276.30340979993343,276.31606360001024,276.31606360001024,280.23467889998574,1.9666666666666666,3.925666099996306,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage7.jpeg,53,11,3,up,1,2.678361300029792,None,0,3.9925925925925925,3.7939594999188557,3,11,53,6,280.25209480000194,,,,,,,,,280.2370050000027,280.25209480000194,281.23602219996974,281.249541600002,281.7489332999103,281.8491154999938,284.5336984999012,up,1,2.678361300029792,None,0,284.538466900005,284.5532760999631,284.5532760999631,288.3492618999444,3.9925925925925925,3.7939594999188557,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage4.jpeg,54,12,3,up,1,3.1274417999666184,None,0,5,1.6309500000206754,3,12,54,3,288.3683146999683,,,,,,,,,288.3613875999581,288.3683146999683,289.35155169991776,289.365252199932,289.8645349999424,289.96474659990054,293.0982411999721,up,1,3.1274417999666184,None,0,293.10140629997477,293.1140138999326,293.1140138999326,294.74853420001455,5,1.6309500000206754,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage2.jpeg,55,13,3,down,1,0.7485804000170901,None,-9,5,1.6521310999523848,3,13,55,1,294.7681291999761,,,,,,,,,294.7521188999526,294.7681291999761,295.75086299993563,295.764364499948,296.2637183999177,296.36411580001004,297.1145010999171,down,1,0.7485804000170901,None,-9,297.1185292999726,297.13026799994987,297.13026799994987,298.7775113999378,5,1.6521310999523848,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage7.jpeg,56,0,4,up,1,0.7259779999731109,None,0,2.0074074074074075,3.514149900060147,4,0,56,13,298.78903649991844,,,,,,,,,298.7810012999689,298.78903649991844,299.7835639999248,299.7974288999103,300.29637889994774,300.38023359992076,301.11411079997197,up,1,0.7259779999731109,None,0,301.1171144999098,301.12994359992445,301.12994359992445,304.6472618000116,2.0074074074074075,3.514149900060147,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage4.jpg,57,1,4,up,1,3.177671500016004,None,0,2.0185185185185186,11.694140500039794,4,1,57,10,304.95598560001235,,,,,,,,,304.939182800008,304.95598560001235,305.65183649992105,305.9650459999684,306.16338159993757,306.2465164999012,309.4311981999781,up,1,3.177671500016004,None,0,309.43594959995244,309.4480358000146,309.4480358000146,321.14554399996996,2.0185185185185186,11.694140500039794,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage3.jpeg,58,2,4,up,1,2.9807521000038832,None,0,4.003703703703704,2.8428362000267953,4,2,58,2,321.1835339999525,,,,,,,,,321.1567536999937,321.1835339999525,322.1483312000055,322.19529939990025,322.6611928999191,322.74501859990414,325.7294596999418,up,1,2.9807521000038832,None,0,325.73564209998585,325.7478615998989,325.7478615998989,328.59471149998717,4.003703703703704,2.8428362000267953,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage4.jpeg,59,3,4,down,1,0.9679129000287503,None,7,5,1.5788983999518678,4,3,59,3,328.61426089995075,,,,,,,,,328.605894099921,328.61426089995075,329.59759039990604,329.6112002999289,330.1106194999302,330.1940852999687,331.1785440999083,down,1,0.9679129000287503,None,7,331.1824793999549,331.19415869994555,331.19415869994555,332.7776429000078,5,1.5788983999518678,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage1.jpeg,60,4,4,up,1,1.3200238000135869,None,0,2.0,1.9782734999898821,4,4,60,7,332.7974229999818,,,,,,,,,332.78000899998005,332.7974229999818,333.78080019995105,333.79474659997504,334.2937197999563,334.3772133999737,335.71144829993136,up,1,1.3200238000135869,None,0,335.7160465999041,335.7276304999832,335.7276304999832,337.7105159999337,2.0,1.9782734999898821,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage2.jpeg,61,5,4,up,0,1.4084009000798687,None,-1,5,1.5302181000588462,4,5,61,1,337.73015249997843,,,,,,,,,337.7128778999904,337.73015249997843,338.71342869999353,338.7270850999048,339.226336899912,339.3096326999366,340.7273492999375,up,0,1.4084009000798687,None,-1,340.7307778999675,340.7426733999746,340.7426733999746,342.2773811999941,5,1.5302181000588462,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage1.jpeg,62,6,4,down,1,0.5719122999580577,None,8,5,3.5123992000008,4,6,62,0,342.2961215999676,,,,,,,,,342.2810641999822,342.2961215999676,343.279615300009,343.29283900000155,343.79238439991605,343.89253859990276,344.47730569995474,down,1,0.5719122999580577,None,8,344.4808042999357,344.4922102999408,344.4922102999408,348.0098845999455,5,3.5123992000008,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage2.jpeg,63,7,4,up,0,1.9091640999540687,None,2,5.0,2.3793877999996766,4,7,63,8,348.0293251000112,,,,,,,,,348.01358379994053,348.0293251000112,349.0130422000075,349.0261348999338,349.5253198000137,349.62555329990573,351.54298079991713,up,0,1.9091640999540687,None,2,351.5464061999228,351.5586170000024,351.5586170000024,353.94233029999305,5.0,2.3793877999996766,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage6.jpeg,64,8,4,down,1,0.7468693000264466,None,4,5,1.4125383000355214,4,8,64,5,353.96155489992816,,,,,,,,,353.9448083000025,353.96155489992816,354.944774899981,354.95861809991766,355.458096099901,355.5416124999756,356.2925681999186,down,1,0.7468693000264466,None,4,356.2962322999956,356.3081365999533,356.3081365999533,357.72534819995053,5,1.4125383000355214,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage5.jpeg,65,9,4,down,1,0.9359521999722347,None,-8,3.9962962962962965,3.5803858999861404,4,9,65,4,357.74425999994855,,,,,,,,,357.72825129993726,357.74425999994855,358.72826189990155,358.7417180999182,359.2409805000061,359.34130769991316,360.29218389990274,down,1,0.9359521999722347,None,-8,360.2961760999169,360.3077099999646,360.3077099999646,363.89144479995593,3.9962962962962965,3.5803858999861404,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage3.jpeg,66,10,4,down,1,1.3234230000525713,None,4,1.988888888888889,3.9624544999096543,4,10,66,9,363.9104438999202,,,,,,,,,363.8935166998999,363.9104438999202,364.8940730999457,364.9077954000095,365.4071704999078,365.5072880999651,366.84135449992027,down,1,1.3234230000525713,None,4,366.8452035000082,366.85734360001516,366.85734360001516,370.8238559999736,1.988888888888889,3.9624544999096543,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage6.jpeg,67,11,4,down,1,1.4000694000860676,None,-7,3.0037037037037035,3.1111589999636635,4,11,67,12,370.843504199991,,,,,,,,,370.82620169990696,370.843504199991,371.8268954999512,371.840271199937,372.339634199976,372.4234301999677,373.8247387999436,down,1,1.4000694000860676,None,-7,373.82943709997926,373.83975719998125,373.83975719998125,376.956555099925,3.0037037037037035,3.1111589999636635,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage5.jpeg,68,12,4,up,1,0.9316667999373749,None,0,2.992592592592593,1.6786847000475973,4,12,68,11,376.9758993999567,,,,,,,,,376.95882880000863,376.9758993999567,377.95991199999116,377.9735348999966,378.472750899964,378.5562555999495,379.4903258999111,up,1,0.9316667999373749,None,0,379.49447399994824,379.50577569997404,379.50577569997404,381.18956909992266,2.992592592592593,1.6786847000475973,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage7.jpeg,69,13,4,up,1,2.731095099938102,None,0,4.411111111111111,3.1754547000164166,4,13,69,6,381.20930330001283,,,,,,,,,381.19205760001205,381.20930330001283,382.1925314000109,382.20619209995493,382.70552329998463,382.7891646999633,385.52335979999043,up,1,2.731095099938102,None,0,385.5307823999319,385.5468629999086,385.5468629999086,388.72240049997345,4.411111111111111,3.1754547000164166,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage1.jpeg,70,0,5,down,1,0.9675484999315813,None,4,2.011111111111111,2.927972999983467,5,0,70,7,388.7416885999264,,,,,,,,,388.7247026999248,388.7416885999264,389.7250300999731,389.73856600001454,390.23809969995636,390.3217705999268,391.30591839994304,down,1,0.9675484999315813,None,4,391.310808399925,391.3214655999327,391.3214655999327,394.25494329992216,2.011111111111111,2.927972999983467,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage1.jpeg,71,1,5,up,0,1.891165499924682,None,1,5,3.011280299979262,5,1,71,0,394.2743457999313,,,,,,,,,394.2572659999132,394.2743457999313,395.25760609994177,395.27123149996623,395.77078929997515,395.8542722999118,397.75557379995007,up,0,1.891165499924682,None,1,397.76048219995573,397.7718550999416,397.7718550999416,400.7876384999836,5,3.011280299979262,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage3.jpeg,72,2,5,up,1,0.7902636000653729,None,0,5,1.4959228000370786,5,2,72,2,400.80685469997115,,,,,,,,,400.7904626999516,400.80685469997115,401.7904186999658,401.80413319997024,402.3034691999201,402.4037071999628,403.2044695999939,up,1,0.7902636000653729,None,0,403.2083142999327,403.2199666999513,403.2199666999513,404.72065539995674,5,1.4959228000370786,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage4.jpeg,73,3,5,down,1,1.0024145999923348,None,-7,5,2.67949850007426,5,3,73,3,404.7402421999723,,,,,,,,,404.7323162999237,404.7402421999723,405.72316399996635,405.7370063000126,406.23637379996944,406.3198612999404,407.3377495999448,down,1,1.0024145999923348,None,-7,407.3414526999695,407.3532716999762,407.3532716999762,410.0368259999668,5,2.67949850007426,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage5.jpeg,74,4,5,down,1,0.7289587000850588,None,8,5,1.3323602000018582,5,4,74,4,410.05595969990827,,,,,,,,,410.03965229995083,410.05595969990827,411.0395172999706,411.05326259997673,411.5525511999149,411.6361093999585,412.370561299962,down,1,0.7289587000850588,None,8,412.37494839995634,412.3859417999629,412.3859417999629,413.7193100999575,5,1.3323602000018582,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage3.jpeg,75,5,5,up,0,0.8280574000673369,None,-2,2.996296296296296,3.9613510000053793,5,5,75,9,413.7389770000009,,,,,,,,,413.7214886000147,413.7389770000009,414.72256759996526,414.7362587999087,415.23565269995015,415.3189677000046,416.1537751000142,up,0,0.8280574000673369,None,-2,416.15833259990904,416.16879339993466,416.16879339993466,420.13589789997786,2.996296296296296,3.9613510000053793,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage6.jpeg,76,6,5,down,1,0.8872122999746352,None,-3,1,8.028199700056575,5,6,76,12,420.15488789998926,,,,,,,,,420.1403842999134,420.15488789998926,421.1385344999144,421.1520510999253,421.65150949999224,421.73518909991253,422.6362825999968,down,1,0.8872122999746352,None,-3,422.64070479990914,422.65158989990596,422.65158989990596,430.68557339999825,1,8.028199700056575,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage6.jpeg,77,7,5,down,0,1.1666313000023365,None,0,5,4.698575499933213,5,7,77,5,430.70386119990144,,,,,,,,,430.6887586999219,430.70386119990144,431.68709109991323,431.7007725998992,432.2002845999086,432.3003685999429,433.46742729994,down,0,1.1666313000023365,None,0,433.4690984999761,433.4832078999607,433.4832078999607,438.1837833999889,5,4.698575499933213,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage2.jpeg,78,8,5,up,1,0.6283750000875443,None,0,5,5.563344600028358,5,8,78,1,438.20320999994874,,,,,,,,,438.18608619994484,438.20320999994874,439.1864860999631,439.200267600012,439.699438599986,439.7832488999702,440.4172183999326,up,1,0.6283750000875443,None,0,440.4202107999008,440.43318689998705,440.43318689998705,446.000014499994,5,5.563344600028358,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage7.jpeg,79,9,5,down,1,13.718858600012027,None,9,2.988888888888889,2.9827451000455767,5,9,79,13,446.01929769990966,,,,,,,,,446.0026902999962,446.01929769990966,447.0028560999781,447.01659869996365,447.5153159999754,447.6158441998996,461.34786509990226,down,1,13.718858600012027,None,9,461.3495818999363,461.3641078999499,461.3641078999499,464.34787579998374,2.988888888888889,2.9827451000455767,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage5.jpeg,80,10,5,down,1,0.9493690000381321,None,-9,3.025925925925926,4.813468100037426,5,10,80,11,464.36705559992697,,,,,,,,,464.3510868999874,464.36705559992697,465.3507072000066,465.36433829995804,465.86400609998964,465.9474808999803,466.8980037999572,down,1,0.9493690000381321,None,-9,466.9010878999252,466.9139348999597,466.9139348999597,471.73047069995664,3.025925925925926,4.813468100037426,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage7.jpeg,81,11,5,up,1,0.9505246999906376,None,0,5,2.445419600000605,5,11,81,6,471.7502311000135,,,,,,,,,471.7328012000071,471.7502311000135,472.7332709999755,472.74733969999943,473.2463541999459,473.3297906999942,474.2973872999428,up,1,0.9505246999906376,None,0,474.30139039992355,474.3131325999275,474.3131325999275,476.763166599907,5,2.445419600000605,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage4.jpg,82,12,5,down,1,0.8068104000994936,None,-6,3.9962962962962965,2.610119599965401,5,12,82,10,477.0725131999934,,,,,,,,,477.05538439995144,477.0725131999934,477.76790629990865,478.0812808999326,478.2792978999205,478.36285779997706,479.1805570999859,down,1,0.8068104000994936,None,-6,479.18628639995586,479.19635469990317,479.19635469990317,481.81293189991266,3.9962962962962965,2.610119599965401,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage2.jpeg,83,13,5,up,1,0.7482127000112087,None,0,3.988888888888889,1.2316474000690505,5,13,83,8,481.8517197999172,,,,,,,,,481.82587499998044,481.8517197999172,482.81565859995317,482.8626100999536,483.32892739993986,483.4122298998991,484.1633079999592,up,1,0.7482127000112087,None,0,484.1670409999788,484.1791006999556,484.1791006999556,485.41267509991303,3.988888888888889,1.2316474000690505,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage6.jpeg,84,0,6,up,1,0.7183087000157684,None,0,5,1.2281007000710815,6,0,84,5,485.4319903999567,,,,,,,,,485.4153540999396,485.4319903999567,486.4151262999512,486.4289741999237,486.92828349990305,487.0120154999895,487.74639789992943,up,1,0.7183087000157684,None,0,487.7568800000008,487.766503599938,487.766503599938,488.9957687999122,5,1.2281007000710815,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage2.jpeg,85,1,6,down,1,0.5758380000479519,None,-9,3.0037037037037035,2.062857500044629,6,1,85,1,489.0149265999207,,,,,,,,,488.9980719999876,489.0149265999207,489.9984406000003,490.0120329000056,490.51132589997724,490.61153469991405,491.1957581999013,down,1,0.5758380000479519,None,-9,491.19931769999675,491.2114805999445,491.2114805999445,493.2783583999844,3.0037037037037035,2.062857500044629,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage3.jpeg,86,2,6,up,1,0.8759182000067085,None,0,1.0,1.4998246000614017,6,2,86,9,493.2979595999932,,,,,,,,,493.2805591999786,493.2979595999932,494.2811875999905,494.29449589992873,494.7940405999543,494.8944726999616,495.7775926999748,up,1,0.8759182000067085,None,0,495.7790345000103,495.793804399902,495.793804399902,497.2952234999975,1.0,1.4998246000614017,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage1.jpeg,87,3,6,down,1,3.0069676000857726,None,1,2.0037037037037035,2.097001099959016,6,3,87,7,497.3142913999036,,,,,,,,,497.29889579990413,497.3142913999036,498.2974645999493,498.3108490000013,498.81044349994045,498.9102976999711,501.9278086000122,down,1,3.0069676000857726,None,1,501.9308421999449,501.9431957999477,501.9431957999477,504.04421389999334,2.0037037037037035,2.097001099959016,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage4.jpeg,88,4,6,down,1,0.644090999965556,None,-10,5,3.3635919999796897,6,4,88,3,504.06335289997514,,,,,,,,,504.05643889994826,504.06335289997514,505.04683269991074,505.0601603999967,505.5597616999876,505.65988910000306,506.3106359000085,down,1,0.644090999965556,None,-10,506.3140293000033,506.326589699951,506.326589699951,509.69330899999477,5,3.3635919999796897,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage7.jpeg,89,5,6,down,1,0.7282648999243975,None,-10,5,0.9798175999894738,6,5,89,6,509.71283769991715,,,,,,,,,509.6962322999025,509.71283769991715,510.6965237999102,510.7102114999434,511.2091802000068,511.2927841999335,512.0270682999399,down,1,0.7282648999243975,None,-10,512.0304285999155,512.0426742999116,512.0426742999116,513.0267933999421,5,0.9798175999894738,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage4.jpg,90,6,6,up,1,1.1451907999580726,None,0,3.0,1.7461478000041097,6,6,90,10,513.3369865999557,,,,,,,,,513.3195536999265,513.3369865999557,514.0308573999209,514.3442930999445,514.5422712999862,514.6424780999077,515.7933180999244,up,1,1.1451907999580726,None,0,515.7967079000082,515.8090535999509,515.8090535999509,517.5594008999178,3.0,1.7461478000041097,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage2.jpeg,91,7,6,up,1,0.9761455999687314,None,0,3.0037037037037035,0.9617099000606686,6,7,91,8,517.5974535999121,,,,,,,,,517.5721626000013,517.5974535999121,518.5621733999578,518.6092921999516,519.0751577999908,519.158717299928,520.1429814998992,up,1,0.9761455999687314,None,0,520.1474235999631,520.1587319999235,520.1587319999235,521.1254900000058,3.0037037037037035,0.9617099000606686,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage3.jpeg,92,8,6,down,1,0.8578775000059977,None,-4,5.0,6.367547700065188,6,8,92,2,521.1449906999478,,,,,,,,,521.1283510999056,521.1449906999478,522.1284191999584,522.1418904999737,522.6415135000134,522.7250308999792,523.5927178999409,down,1,0.8578775000059977,None,-4,523.5966316999402,523.6084360999521,523.6084360999521,529.9696692000143,5.0,6.367547700065188,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage5.jpeg,93,9,6,down,1,2.3766574999317527,None,-4,5,1.108903000014834,6,9,93,11,529.9786046999507,,,,,,,,,529.9719149000011,529.9786046999507,530.9776022000005,530.9913497999078,531.4907784999814,531.5742920999182,533.9588711999822,down,1,2.3766574999317527,None,-4,533.9636114999885,533.975747999968,533.975747999968,535.0780573999509,5,1.108903000014834,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage1.jpeg,94,10,6,up,1,0.5259600999997929,None,0,5,0.8625790999503806,6,10,94,0,535.0931963999756,,,,,,,,,535.0802471999777,535.0931963999756,536.09077349992,536.09077349992,536.5903282999061,536.6904825000092,537.2246138999471,up,1,0.5259600999997929,None,0,537.228368400014,537.240221099928,537.240221099928,538.1074372999137,5,0.8625790999503806,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage5.jpeg,95,11,6,down,1,0.5379821000387892,None,9,5,0.9947750000283122,6,11,95,4,538.1268880999414,,,,,,,,,538.1098363999045,538.1268880999414,539.1104611000046,539.1239279999863,539.623316799989,539.7069619999966,540.2580629999284,down,1,0.5379821000387892,None,9,540.2624829999404,540.2729968999047,540.2729968999047,541.2737069999566,5,0.9947750000283122,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage6.jpeg,96,12,6,down,1,1.0592477000318468,None,8,2.0,2.8617751999991015,6,12,96,12,541.2933051999426,,,,,,,,,541.2766419999534,541.2933051999426,542.2764535999158,542.2901403999422,542.7894186999183,542.873353999923,543.9406484999927,down,1,1.0592477000318468,None,8,543.9454402999254,543.9559196999762,543.9559196999762,546.8232164999936,2.0,2.8617751999991015,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\sadimage7.jpeg,97,13,6,down,1,0.785734900040552,None,-6,2.0,1.4290763000026345,6,13,97,13,546.8424886999419,,,,,,,,,546.8256933999946,546.8424886999419,547.8259036999661,547.8396119999234,548.3391637000022,548.4223516999045,549.2234761000145,down,1,0.785734900040552,None,-6,549.2274507000111,549.2390798999695,549.2390798999695,550.6728643999668,2.0,1.4290763000026345,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
D:\happyimage2.jpeg,98,0,7,down,0,2.810452500008978,None,0,5,2.2969386000186205,7,0,98,1,550.6923071999336,,,,,,,,,550.675337899942,550.6923071999336,551.6752541000023,551.6886513999198,552.1881952999393,552.28858329996,555.1062086999882,down,0,2.810452500008978,None,0,555.1093153000111,555.1213045999175,555.1213045999175,557.4228388000047,5,2.2969386000186205,,,,,emo04,001,2025-11-17_16h44.52.779,solo project_version2,,2025.1.1,59.721102441479964,2025-11-17 16h45.10.999511 +0530,
