thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,tilt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,text.stopped,Instructions.stopped,trial.started,Fixation.started,Fixation.stopped,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials.tilt,rating.started,slider.started,text_2.started,rating.stopped,trials.slider.response,trials.slider.rt,Thankyou.started,text_3.started,text_3.stopped,Thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
120,0,120,up,0,0.578030700009549,None,1,5,1.0467350999824703,120,0,120,0,384.740321099991,,,,,,384.7212168999831,384.740321099991,385.73714610000025,385.72329259998514,386.3045559999882,up,0,0.578030700009549,None,1,386.3079080999887,386.32009239998297,386.32009239998297,387.3709741999919,5,1.0467350999824703,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
121,0,121,up,1,0.5327321000222582,None,0,5,1.096550100017339,121,0,121,0,387.38966529999743,,,,,,387.3711933000013,387.38966529999743,388.3868964999856,388.37338770000497,388.9210283999855,up,1,0.5327321000222582,None,0,388.92439870000817,388.93686389998766,388.93686389998766,390.03738629998406,5,1.096550100017339,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
122,0,122,up,1,0.4691936000017449,None,0,5,1.0327518999984022,122,0,122,0,390.0564071999979,,,,,,390.0375696999836,390.0564071999979,391.05341339998995,391.04016020000563,391.5196439999854,up,1,0.4691936000017449,None,0,391.5211738999933,391.5360439000069,391.5360439000069,392.57034549998934,5,1.0327518999984022,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
123,0,123,down,1,0.7784811000165064,None,-5,3.9925925925925925,2.2113010000030044,123,0,123,0,392.58940409999923,,,,,,392.5705656000064,392.58940409999923,393.5864724999992,393.5730541999801,394.35471549999784,down,1,0.7784811000165064,None,-5,394.3592163999856,394.3695094999857,394.3695094999857,396.58667210000567,3.9925925925925925,2.2113010000030044,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
124,0,124,down,1,0.6686506999831181,None,-3,3.9962962962962965,2.5775407000037376,124,0,124,0,396.60534419998294,,,,,,396.5868872999854,396.60534419998294,397.60249739998835,397.5894245999807,398.27072259999113,down,1,0.6686506999831181,None,-3,398.27541689999634,398.2855678999913,398.2855678999913,400.8695975999872,3.9962962962962965,2.5775407000037376,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
125,0,125,up,1,0.6963800999801606,None,0,5.0,1.9778932000044733,125,0,125,0,400.88812479999615,,,,,,400.86979689999134,400.88812479999615,401.8856061999977,401.8723141000082,402.57023969999864,up,1,0.6963800999801606,None,0,402.5747713999881,402.58542689998285,402.58542689998285,404.5689458999841,5.0,1.9778932000044733,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
126,0,126,down,1,0.6068444999982603,None,7,5,1.013599099998828,126,0,126,0,404.5877510999853,,,,,,404.56916749998345,404.5877510999853,405.5849512999994,405.5714944000065,406.1856776000059,down,1,0.6068444999982603,None,7,406.18895829998655,406.20148379998864,406.20148379998864,407.21882959999493,5,1.013599099998828,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
127,0,127,up,0,0.7019706999999471,None,1,5,1.045311900001252,127,0,127,0,407.23766640000395,,,,,,407.2190572999825,407.23766640000395,408.23493420000887,408.22148849998484,408.9358079000085,up,0,0.7019706999999471,None,1,408.9401760000037,408.95132699998794,408.95132699998794,410.00177289999556,5,1.045311900001252,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
128,0,128,down,1,0.48632419999921694,None,9,5,0.9305498000176158,128,0,128,0,410.0211805999861,,,,,,410.00194109999575,410.0211805999861,411.0183400999813,411.0048247000086,411.50204479999957,down,1,0.48632419999921694,None,9,411.50543570000445,411.51794069999596,411.51794069999596,412.4514744000044,5,0.9305498000176158,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
129,0,129,up,1,0.6001489000045694,None,0,5,1.8629031000018585,129,0,129,0,412.4706986999954,,,,,,412.4516755999939,412.4706986999954,413.4679255000083,413.45405159998336,414.06852249999065,up,1,0.6001489000045694,None,0,414.07186679998995,414.0842808999878,414.0842808999878,415.9511894999887,5,1.8629031000018585,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
130,0,130,up,1,1.3008032999932766,None,0,5,0.963162400003057,130,0,130,0,415.9706609999994,,,,,,415.9514157999947,415.9706609999994,416.96759489999386,416.95415609999327,418.26793609999004,up,1,1.3008032999932766,None,0,418.2716298000014,418.2838514999894,418.2838514999894,419.2507145999989,5,0.963162400003057,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
131,0,131,down,1,0.9742911999928765,None,6,5,0.9794404999993276,131,0,131,0,419.2698604000034,,,,,,419.2508958999824,419.2698604000034,420.2670543999993,420.25332920000073,421.23470860000816,down,1,0.9742911999928765,None,6,421.2386508999916,421.25037890000385,421.25037890000385,422.2339939000085,5,0.9794404999993276,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
132,0,132,down,1,0.6226274000073317,None,7,5,1.0297610000125133,132,0,132,0,422.25309399998514,,,,,,422.2342224000022,422.25309399998514,423.25011219998123,423.23644529999,423.8674834999838,down,1,0.6226274000073317,None,7,423.87099189998116,423.8832868000027,423.8832868000027,424.9170826000045,5,1.0297610000125133,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
133,0,133,down,1,0.7929647999990266,None,3,5,0.9471846999949776,133,0,133,0,424.93650969999726,,,,,,424.91730239999015,424.93650969999726,425.9331882999977,425.9196207000059,426.71670749998884,down,1,0.7929647999990266,None,3,426.7198580999975,426.73305849998724,426.73305849998724,427.6834586999903,5,0.9471846999949776,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
134,0,134,up,1,0.5808358000067528,None,0,5,0.9144401000230573,134,0,134,0,427.70287109998753,,,,,,427.68364800000563,427.70287109998753,428.69969959999435,428.68604189998587,429.28345759998774,up,1,0.5808358000067528,None,0,429.2867835999932,429.29909369998495,429.29909369998495,430.2164921000076,5,0.9144401000230573,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
135,0,135,up,1,0.5119910000066739,None,0,5,0.9114030999771785,135,0,135,0,430.2351756999851,,,,,,430.21669430000475,430.2351756999851,431.2331861999992,431.21940209998866,431.7337728999846,up,1,0.5119910000066739,None,0,431.73885679998784,431.749816800002,431.749816800002,432.6664685999858,5,0.9114030999771785,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
136,0,136,down,1,0.8885028999939095,None,8,5,1.1112281999958213,136,0,136,0,432.685012300004,,,,,,432.666690699989,432.685012300004,433.6825769999996,433.66901959999814,434.56716000000597,down,1,0.8885028999939095,None,8,434.5717828999914,434.5822699999844,434.5822699999844,435.6995508999971,5,1.1112281999958213,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
137,0,137,down,1,0.44801079999888316,None,5,5,0.9460257999890018,137,0,137,0,435.7182743999874,,,,,,435.69977569999173,435.7182743999874,436.7154641999805,436.70196579999174,437.1664126999967,down,1,0.44801079999888316,None,5,437.1702077999944,437.1820461000025,437.1820461000025,438.13232959999004,5,0.9460257999890018,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
138,0,138,up,1,0.7696894000109751,None,0,5,0.9135003999981564,138,0,138,0,438.1515902999963,,,,,,438.1325539999816,438.1515902999963,439.14833179998095,439.13479449998704,439.91572369998903,up,1,0.7696894000109751,None,0,439.9189192999911,439.9316664999933,439.9316664999933,440.8492025999876,5,0.9135003999981564,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
139,0,139,up,1,0.6614406000007875,None,0,5,1.7130566999840084,139,0,139,0,440.8675423999957,,,,,,440.84942529999535,440.8675423999957,441.86458480000147,441.85110569998506,442.51528049999615,up,1,0.6614406000007875,None,0,442.5191234999802,442.53116320000845,442.53116320000845,444.2488436999847,5,1.7130566999840084,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
140,0,140,down,1,1.33606420000433,None,6,5,2.5807530999882147,140,0,140,0,444.26742540000123,,,,,,444.2490015999938,444.26742540000123,445.26457239998854,445.2509350999899,446.59868589998223,down,1,1.33606420000433,None,6,446.60217870000633,446.61437170000863,446.61437170000863,449.1982480000006,5,2.5807530999882147,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
141,0,141,down,1,0.9210620000085328,None,6,5,2.47725709999213,141,0,141,0,449.2169043000031,,,,,,449.1984525999869,449.2169043000031,450.21385139998165,450.2003521999868,451.13218909999705,down,1,0.9210620000085328,None,6,451.1372439999832,451.1505860000034,451.1505860000034,453.6309961999941,5,2.47725709999213,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
142,0,142,down,1,1.1498659999924712,None,3,3.9962962962962965,1.9623411000065971,142,0,142,0,453.65084349998506,,,,,,453.6311840999988,453.65084349998506,454.6471300999983,454.6336960000044,455.7978407999908,down,1,1.1498659999924712,None,3,455.8016861999931,455.81345409998903,455.81345409998903,457.7807066999958,3.9962962962962965,1.9623411000065971,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
143,0,143,up,1,0.9830863999959547,None,0,5,1.1792961000173818,143,0,143,0,457.7993903000024,,,,,,457.7809666999965,457.7993903000024,458.79640479999944,458.7828317999956,459.78086569998413,up,1,0.9830863999959547,None,0,459.78482080000686,459.7964442000084,459.7964442000084,460.9803285000089,5,1.1792961000173818,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
144,0,144,down,1,0.977600700018229,None,-1,5.0,2.458491299999878,144,0,144,0,460.9994012999814,,,,,,460.9805543999828,460.9994012999814,461.9963066999917,461.98266700000386,462.9642124999955,down,1,0.977600700018229,None,-1,462.97185299999546,462.9828195000009,462.9828195000009,465.4464818999986,5.0,2.458491299999878,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
145,0,145,down,0,1.0350088000122923,None,0,3.0148148148148146,2.2967266000050586,145,0,145,0,465.46504099998856,,,,,,465.44668309998815,465.46504099998856,466.4625025999849,466.44910500000697,467.49621680000564,down,0,1.0350088000122923,None,0,467.4994861999876,467.51233199998387,467.51233199998387,469.812932300003,3.0148148148148146,2.2967266000050586,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
146,0,146,down,1,0.648917500016978,None,2,4.0,3.562072700005956,146,0,146,0,469.83212119998643,,,,,,469.81311309998273,469.83212119998643,470.82874369999627,470.81519530000514,471.48077439999906,down,1,0.648917500016978,None,2,471.4841289999895,471.4952143999981,471.4952143999981,475.0617446999822,4.0,3.562072700005956,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
147,0,147,up,0,1.4118306000018492,None,2,5.0,2.645511799986707,147,0,147,0,475.0810249999922,,,,,,475.0619977999886,475.0810249999922,476.07789179999963,476.0644667999877,477.4795990999846,up,0,1.4118306000018492,None,2,477.4830021999951,477.49468619999243,477.49468619999243,480.1452398999827,5.0,2.645511799986707,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
148,0,148,up,1,0.8779248000064399,None,0,5,0.9978209999972023,148,0,148,0,480.16383370000403,,,,,,480.14546770000015,480.16383370000403,481.16111129999626,481.14760820000083,482.0282257999934,up,1,0.8779248000064399,None,0,482.03077720000874,482.04411039999104,482.04411039999104,483.0446022999822,5,0.9978209999972023,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
149,0,149,up,0,0.5149778000195511,None,3,1.9962962962962962,2.9958428999816533,149,0,149,0,483.06365870000445,,,,,,483.044833699998,483.06365870000445,484.0609642000054,484.04725000000326,484.5781577999878,up,0,0.5149778000195511,None,3,484.5820769999991,484.59397389998776,484.59397389998776,487.5942661000008,1.9962962962962962,2.9958428999816533,,,,,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.594362600008,487.610302999994,492.6100105000078,492.59447479998926,04,001,2025-11-10_12h49.45.448,solo project,,2025.1.1,60.09615385072823,2025-11-10 12h49.53.364987 +0530,
